account_id,customer_id,product_id,account_type,open_date,status
ACC0004954,CUST003202,PRD01,Checking Account,2017-12-29,Open
ACC0004955,CUST003202,PRD09,Term Deposit,2020-08-13,Open
ACC0004956,CUST003203,PRD01,Checking Account,2023-10-01,Open
ACC0004957,CUST003203,PRD02,Savings Account,2023-02-16,Open
ACC0004958,CUST003204,PRD01,Checking Account,2024-07-18,Open
ACC0004959,CUST003205,PRD01,Checking Account,2021-12-31,Closed
ACC0004960,CUST003206,PRD01,Checking Account,2022-04-27,Open
ACC0004961,CUST003207,PRD09,Term Deposit,2024-06-15,Open
ACC0004962,CUST003207,PRD01,Checking Account,2024-05-16,Open
ACC0004963,CUST003207,PRD02,Savings Account,2024-01-25,Open
ACC0004964,CUST003208,PRD01,Checking Account,2019-04-29,Open
ACC0004965,CUST003208,PRD02,Savings Account,2018-05-09,Open
ACC0004966,CUST003209,PRD01,Checking Account,2019-04-09,Open
ACC0004967,CUST003209,PRD09,Term Deposit,2021-12-29,Open
ACC0004968,CUST003210,PRD01,Checking Account,2024-09-29,Open
ACC0004969,CUST003210,PRD09,Term Deposit,2024-12-03,Open
ACC0004970,CUST003211,PRD01,Checking Account,2019-12-19,Open
ACC0004971,CUST003212,PRD01,Checking Account,2023-06-08,Open
ACC0004972,CUST003213,PRD01,Checking Account,2020-06-01,Open
ACC0004973,CUST003214,PRD01,Checking Account,2017-04-28,Open
ACC0004974,CUST003215,PRD01,Checking Account,2022-11-21,Open
ACC0004975,CUST003216,PRD01,Checking Account,2024-03-17,Open
ACC0004976,CUST003217,PRD01,Checking Account,2023-09-16,Open
ACC0004977,CUST003217,PRD02,Savings Account,2021-11-16,Open
ACC0004978,CUST003218,PRD01,Checking Account,2023-03-16,Open
ACC0004979,CUST003218,PRD02,Savings Account,2024-04-08,Open
ACC0004980,CUST003219,PRD09,Term Deposit,2023-11-17,Open
ACC0004981,CUST003219,PRD01,Checking Account,2023-12-12,Open
ACC0004982,CUST003219,PRD02,Savings Account,2023-09-10,Open
ACC0004983,CUST003220,PRD09,Term Deposit,2024-06-06,Closed
ACC0004984,CUST003220,PRD01,Checking Account,2020-03-07,Closed
ACC0004985,CUST003220,PRD02,Savings Account,2022-11-28,Closed
ACC0004986,CUST003221,PRD01,Checking Account,2023-02-15,Open
ACC0004987,CUST003221,PRD09,Term Deposit,2024-06-14,Open
ACC0004988,CUST003222,PRD01,Checking Account,2024-05-11,Open
ACC0004989,CUST003223,PRD01,Checking Account,2024-09-30,Open
ACC0004990,CUST003224,PRD01,Checking Account,2024-03-04,Open
ACC0004991,CUST003225,PRD01,Checking Account,2021-09-10,Open
ACC0004992,CUST003225,PRD02,Savings Account,2019-08-27,Open
ACC0004993,CUST003226,PRD01,Checking Account,2020-02-01,Open
ACC0004994,CUST003227,PRD01,Checking Account,2023-05-29,Open
ACC0004995,CUST003227,PRD02,Savings Account,2021-10-22,Open
ACC0004996,CUST003228,PRD01,Checking Account,2023-11-05,Open
ACC0004997,CUST003229,PRD01,Checking Account,2024-11-10,Open
ACC0004998,CUST003229,PRD09,Term Deposit,2024-07-24,Open
ACC0004999,CUST003230,PRD01,Checking Account,2024-10-16,Open
ACC0005000,CUST003231,PRD01,Checking Account,2023-08-16,Open
ACC0005001,CUST003231,PRD09,Term Deposit,2021-01-15,Open
ACC0005002,CUST003232,PRD01,Checking Account,2023-08-29,Open
ACC0005003,CUST003233,PRD01,Checking Account,2023-12-17,Open
ACC0005004,CUST003233,PRD02,Savings Account,2024-06-13,Open
ACC0005005,CUST003234,PRD01,Checking Account,2024-09-25,Open
ACC0005006,CUST003234,PRD02,Savings Account,2024-09-29,Open
ACC0005007,CUST003235,PRD01,Checking Account,2021-06-30,Closed
ACC0005008,CUST003236,PRD01,Checking Account,2023-09-04,Closed
ACC0005009,CUST003236,PRD02,Savings Account,2024-01-16,Closed
ACC0005010,CUST003237,PRD01,Checking Account,2024-10-07,Closed
ACC0005011,CUST003238,PRD01,Checking Account,2023-08-09,Open
ACC0005012,CUST003238,PRD02,Savings Account,2021-02-04,Open
ACC0005013,CUST003239,PRD01,Checking Account,2024-09-15,Closed
ACC0005014,CUST003240,PRD01,Checking Account,2024-05-08,Closed
ACC0005015,CUST003241,PRD01,Checking Account,2021-04-17,Open
ACC0005016,CUST003241,PRD02,Savings Account,2020-08-20,Open
ACC0005017,CUST003242,PRD01,Checking Account,2024-08-10,Open
ACC0005018,CUST003242,PRD09,Term Deposit,2024-11-24,Open
ACC0005019,CUST003242,PRD02,Savings Account,2024-06-11,Open
ACC0005020,CUST003243,PRD01,Checking Account,2021-04-23,Open
ACC0005021,CUST003244,PRD01,Checking Account,2023-12-02,Open
ACC0005022,CUST003245,PRD01,Checking Account,2024-12-17,Open
ACC0005023,CUST003245,PRD02,Savings Account,2024-12-09,Open
ACC0005024,CUST003246,PRD01,Checking Account,2021-09-06,Closed
ACC0005025,CUST003247,PRD01,Checking Account,2017-02-22,Open
ACC0005026,CUST003248,PRD09,Term Deposit,2024-10-04,Open
ACC0005027,CUST003248,PRD01,Checking Account,2024-08-16,Open
ACC0005028,CUST003248,PRD02,Savings Account,2024-06-27,Open
ACC0005029,CUST003249,PRD01,Checking Account,2022-07-14,Open
ACC0005030,CUST003250,PRD01,Checking Account,2023-12-19,Open
ACC0005031,CUST003251,PRD01,Checking Account,2023-06-16,Open
ACC0005032,CUST003251,PRD02,Savings Account,2024-05-13,Open
ACC0005033,CUST003252,PRD01,Checking Account,2024-09-10,Open
ACC0005034,CUST003252,PRD02,Savings Account,2024-12-23,Open
ACC0005035,CUST003253,PRD01,Checking Account,2019-08-27,Open
ACC0005036,CUST003254,PRD01,Checking Account,2024-11-06,Open
ACC0005037,CUST003255,PRD01,Checking Account,2023-04-19,Open
ACC0005038,CUST003256,PRD09,Term Deposit,2022-01-08,Open
ACC0005039,CUST003256,PRD01,Checking Account,2020-06-08,Open
ACC0005040,CUST003257,PRD01,Checking Account,2022-05-16,Open
ACC0005041,CUST003258,PRD01,Checking Account,2024-12-15,Open
ACC0005042,CUST003258,PRD02,Savings Account,2024-11-15,Open
ACC0005043,CUST003259,PRD01,Checking Account,2024-08-01,Open
ACC0005044,CUST003260,PRD01,Checking Account,2024-08-04,Open
ACC0005045,CUST003260,PRD02,Savings Account,2024-11-08,Open
ACC0005046,CUST003261,PRD01,Checking Account,2019-09-24,Open
ACC0005047,CUST003261,PRD09,Term Deposit,2020-07-01,Open
ACC0005048,CUST003262,PRD09,Term Deposit,2022-10-03,Open
ACC0005049,CUST003262,PRD01,Checking Account,2023-08-05,Open
ACC0005050,CUST003262,PRD02,Savings Account,2024-05-19,Open
ACC0005051,CUST003263,PRD01,Checking Account,2023-12-29,Open
ACC0005052,CUST003263,PRD02,Savings Account,2023-07-21,Open
ACC0005053,CUST003264,PRD01,Checking Account,2023-02-02,Open
ACC0005054,CUST003264,PRD02,Savings Account,2024-09-06,Open
ACC0005055,CUST003265,PRD09,Term Deposit,2023-10-12,Closed
ACC0005056,CUST003265,PRD01,Checking Account,2024-11-24,Closed
ACC0005057,CUST003265,PRD02,Savings Account,2022-12-26,Closed
ACC0005058,CUST003266,PRD01,Checking Account,2023-02-06,Open
ACC0005059,CUST003267,PRD01,Checking Account,2024-07-18,Closed
ACC0005060,CUST003267,PRD02,Savings Account,2024-07-22,Closed
ACC0005061,CUST003268,PRD01,Checking Account,2022-12-14,Open
ACC0005062,CUST003268,PRD02,Savings Account,2024-03-16,Open
ACC0005063,CUST003269,PRD01,Checking Account,2024-07-21,Closed
ACC0005064,CUST003270,PRD01,Checking Account,2022-10-11,Open
ACC0005065,CUST003271,PRD01,Checking Account,2019-11-15,Open
ACC0005066,CUST003271,PRD09,Term Deposit,2022-12-27,Open
ACC0005067,CUST003271,PRD02,Savings Account,2018-07-10,Open
ACC0005068,CUST003272,PRD01,Checking Account,2022-11-11,Open
ACC0005069,CUST003272,PRD02,Savings Account,2024-07-01,Open
ACC0005070,CUST003273,PRD01,Checking Account,2024-03-22,Open
ACC0005071,CUST003274,PRD01,Checking Account,2024-05-18,Open
ACC0005072,CUST003275,PRD01,Checking Account,2023-02-12,Open
ACC0005073,CUST003275,PRD09,Term Deposit,2023-11-09,Open
ACC0005074,CUST003276,PRD01,Checking Account,2024-06-28,Open
ACC0005075,CUST003276,PRD02,Savings Account,2021-10-17,Open
ACC0005076,CUST003277,PRD01,Checking Account,2023-10-13,Closed
ACC0005077,CUST003278,PRD01,Checking Account,2022-02-02,Open
ACC0005078,CUST003279,PRD01,Checking Account,2024-06-29,Open
ACC0005079,CUST003279,PRD02,Savings Account,2023-12-30,Open
ACC0005080,CUST003280,PRD01,Checking Account,2022-08-23,Open
ACC0005081,CUST003280,PRD09,Term Deposit,2023-03-22,Open
ACC0005082,CUST003281,PRD01,Checking Account,2024-10-03,Open
ACC0005083,CUST003282,PRD09,Term Deposit,2018-10-10,Open
ACC0005084,CUST003282,PRD01,Checking Account,2024-01-19,Open
ACC0005085,CUST003283,PRD01,Checking Account,2017-08-16,Open
ACC0005086,CUST003283,PRD02,Savings Account,2020-07-20,Open
ACC0005087,CUST003284,PRD01,Checking Account,2024-05-31,Open
ACC0005088,CUST003285,PRD01,Checking Account,2021-11-14,Open
ACC0005089,CUST003285,PRD02,Savings Account,2019-12-22,Open
ACC0005090,CUST003286,PRD09,Term Deposit,2024-03-07,Open
ACC0005091,CUST003286,PRD01,Checking Account,2023-11-27,Open
ACC0005092,CUST003287,PRD01,Checking Account,2019-11-17,Open
ACC0005093,CUST003288,PRD01,Checking Account,2024-11-03,Open
ACC0005094,CUST003288,PRD02,Savings Account,2023-07-08,Open
ACC0005095,CUST003289,PRD01,Checking Account,2022-09-21,Open
ACC0005096,CUST003289,PRD02,Savings Account,2018-09-16,Open
ACC0005097,CUST003290,PRD01,Checking Account,2023-07-02,Closed
ACC0005098,CUST003290,PRD09,Term Deposit,2023-04-23,Closed
ACC0005099,CUST003290,PRD02,Savings Account,2023-05-16,Closed
ACC0005100,CUST003291,PRD09,Term Deposit,2020-04-21,Open
ACC0005101,CUST003291,PRD01,Checking Account,2020-08-03,Open
ACC0005102,CUST003292,PRD01,Checking Account,2024-04-13,Open
ACC0005103,CUST003293,PRD01,Checking Account,2022-09-18,Open
ACC0005104,CUST003293,PRD02,Savings Account,2020-12-28,Open
ACC0005105,CUST003294,PRD01,Checking Account,2017-04-22,Open
ACC0005106,CUST003294,PRD02,Savings Account,2023-11-22,Open
ACC0005107,CUST003295,PRD01,Checking Account,2024-10-13,Open
ACC0005108,CUST003296,PRD01,Checking Account,2023-01-29,Open
ACC0005109,CUST003297,PRD01,Checking Account,2024-05-28,Open
ACC0005110,CUST003297,PRD02,Savings Account,2024-09-18,Open
ACC0005111,CUST003298,PRD01,Checking Account,2022-06-23,Open
ACC0005112,CUST003298,PRD09,Term Deposit,2024-10-17,Open
ACC0005113,CUST003298,PRD02,Savings Account,2022-06-18,Open
ACC0005114,CUST003299,PRD01,Checking Account,2024-01-29,Open
ACC0005115,CUST003300,PRD01,Checking Account,2024-02-19,Closed
ACC0005116,CUST003300,PRD02,Savings Account,2022-05-18,Closed
ACC0005117,CUST003301,PRD01,Checking Account,2023-01-10,Closed
ACC0005118,CUST003301,PRD02,Savings Account,2022-12-13,Closed
ACC0005119,CUST003302,PRD01,Checking Account,2024-12-14,Open
ACC0005120,CUST003303,PRD01,Checking Account,2024-05-24,Open
ACC0005121,CUST003303,PRD02,Savings Account,2024-10-21,Open
ACC0005122,CUST003304,PRD01,Checking Account,2020-09-06,Closed
ACC0005123,CUST003305,PRD01,Checking Account,2023-10-27,Open
ACC0005124,CUST003305,PRD02,Savings Account,2024-08-15,Open
ACC0005125,CUST003306,PRD09,Term Deposit,2023-10-18,Open
ACC0005126,CUST003306,PRD01,Checking Account,2023-08-14,Open
ACC0005127,CUST003307,PRD01,Checking Account,2023-05-08,Open
ACC0005128,CUST003308,PRD01,Checking Account,2024-09-30,Open
ACC0005129,CUST003309,PRD01,Checking Account,2018-04-23,Open
ACC0005130,CUST003310,PRD01,Checking Account,2022-01-02,Closed
ACC0005131,CUST003311,PRD01,Checking Account,2019-03-31,Open
ACC0005132,CUST003312,PRD01,Checking Account,2022-12-29,Closed
ACC0005133,CUST003312,PRD09,Term Deposit,2022-10-17,Closed
ACC0005134,CUST003313,PRD01,Checking Account,2024-01-05,Open
ACC0005135,CUST003314,PRD01,Checking Account,2024-08-24,Open
ACC0005136,CUST003315,PRD01,Checking Account,2019-06-27,Closed
ACC0005137,CUST003316,PRD01,Checking Account,2023-05-27,Open
ACC0005138,CUST003316,PRD09,Term Deposit,2024-06-03,Open
ACC0005139,CUST003316,PRD02,Savings Account,2020-07-24,Open
ACC0005140,CUST003317,PRD01,Checking Account,2024-08-06,Open
ACC0005141,CUST003318,PRD01,Checking Account,2023-08-11,Open
ACC0005142,CUST003318,PRD02,Savings Account,2019-07-13,Open
ACC0005143,CUST003319,PRD01,Checking Account,2020-08-09,Open
ACC0005144,CUST003319,PRD09,Term Deposit,2023-10-19,Open
ACC0005145,CUST003320,PRD01,Checking Account,2022-09-18,Closed
ACC0005146,CUST003321,PRD01,Checking Account,2023-04-28,Open
ACC0005147,CUST003322,PRD01,Checking Account,2024-12-06,Open
ACC0005148,CUST003322,PRD02,Savings Account,2024-10-26,Open
ACC0005149,CUST003323,PRD01,Checking Account,2019-02-18,Open
ACC0005150,CUST003323,PRD02,Savings Account,2020-07-27,Open
ACC0005151,CUST003324,PRD01,Checking Account,2023-03-14,Open
ACC0005152,CUST003324,PRD02,Savings Account,2023-10-05,Open
ACC0005153,CUST003325,PRD01,Checking Account,2024-04-22,Open
ACC0005154,CUST003326,PRD01,Checking Account,2023-09-01,Open
ACC0005155,CUST003327,PRD01,Checking Account,2023-11-20,Open
ACC0005156,CUST003327,PRD02,Savings Account,2022-08-27,Open
ACC0005157,CUST003328,PRD01,Checking Account,2024-07-13,Open
ACC0005158,CUST003328,PRD02,Savings Account,2022-08-13,Open
ACC0005159,CUST003329,PRD01,Checking Account,2022-11-18,Open
ACC0005160,CUST003329,PRD02,Savings Account,2023-06-08,Open
ACC0005161,CUST003330,PRD09,Term Deposit,2019-11-25,Closed
ACC0005162,CUST003330,PRD01,Checking Account,2022-03-25,Closed
ACC0005163,CUST003330,PRD02,Savings Account,2020-07-22,Closed
ACC0005164,CUST003331,PRD01,Checking Account,2019-10-15,Open
ACC0005165,CUST003331,PRD02,Savings Account,2020-06-23,Open
ACC0005166,CUST003332,PRD09,Term Deposit,2024-12-20,Open
ACC0005167,CUST003332,PRD01,Checking Account,2024-12-07,Open
ACC0005168,CUST003332,PRD02,Savings Account,2024-11-26,Open
ACC0005169,CUST003333,PRD01,Checking Account,2021-07-23,Open
ACC0005170,CUST003334,PRD01,Checking Account,2024-03-21,Open
ACC0005171,CUST003334,PRD09,Term Deposit,2024-10-06,Open
ACC0005172,CUST003335,PRD01,Checking Account,2024-08-25,Open
ACC0005173,CUST003335,PRD02,Savings Account,2023-11-20,Open
ACC0005174,CUST003336,PRD01,Checking Account,2024-03-21,Open
ACC0005175,CUST003337,PRD01,Checking Account,2024-02-20,Open
ACC0005176,CUST003337,PRD02,Savings Account,2023-11-25,Open
ACC0005177,CUST003338,PRD01,Checking Account,2021-09-12,Closed
ACC0005178,CUST003339,PRD09,Term Deposit,2023-03-11,Open
ACC0005179,CUST003339,PRD01,Checking Account,2023-02-18,Open
ACC0005180,CUST003340,PRD09,Term Deposit,2020-09-14,Open
ACC0005181,CUST003340,PRD01,Checking Account,2020-11-20,Open
ACC0005182,CUST003341,PRD01,Checking Account,2024-05-28,Open
ACC0005183,CUST003342,PRD01,Checking Account,2022-01-31,Open
ACC0005184,CUST003343,PRD01,Checking Account,2024-07-22,Open
ACC0005185,CUST003343,PRD02,Savings Account,2023-07-18,Open
ACC0005186,CUST003344,PRD01,Checking Account,2020-05-26,Open
ACC0005187,CUST003345,PRD01,Checking Account,2023-08-12,Open
ACC0005188,CUST003345,PRD02,Savings Account,2023-11-04,Open
ACC0005189,CUST003346,PRD01,Checking Account,2021-03-16,Open
ACC0005190,CUST003347,PRD01,Checking Account,2024-08-21,Open
ACC0005191,CUST003347,PRD02,Savings Account,2023-07-20,Open
ACC0005192,CUST003348,PRD01,Checking Account,2023-06-11,Open
ACC0005193,CUST003348,PRD02,Savings Account,2019-06-27,Open
ACC0005194,CUST003349,PRD01,Checking Account,2022-05-24,Open
ACC0005195,CUST003350,PRD01,Checking Account,2023-06-19,Open
ACC0005196,CUST003351,PRD09,Term Deposit,2021-07-21,Open
ACC0005197,CUST003351,PRD01,Checking Account,2022-01-18,Open
ACC0005198,CUST003351,PRD02,Savings Account,2022-08-03,Open
ACC0005199,CUST003352,PRD01,Checking Account,2024-12-02,Open
ACC0005200,CUST003352,PRD09,Term Deposit,2024-06-06,Open
ACC0005201,CUST003353,PRD01,Checking Account,2024-07-30,Open
ACC0005202,CUST003354,PRD01,Checking Account,2022-09-29,Closed
ACC0005203,CUST003355,PRD01,Checking Account,2024-06-10,Open
ACC0005204,CUST003356,PRD01,Checking Account,2024-10-12,Open
ACC0005205,CUST003357,PRD01,Checking Account,2024-08-01,Open
ACC0005206,CUST003358,PRD01,Checking Account,2023-06-19,Open
ACC0005207,CUST003358,PRD02,Savings Account,2024-11-06,Open
ACC0005208,CUST003359,PRD01,Checking Account,2024-04-29,Open
ACC0005209,CUST003360,PRD01,Checking Account,2021-02-11,Open
ACC0005210,CUST003360,PRD09,Term Deposit,2020-06-09,Open
ACC0005211,CUST003361,PRD01,Checking Account,2022-07-19,Open
ACC0005212,CUST003361,PRD02,Savings Account,2023-04-24,Open
ACC0005213,CUST003362,PRD01,Checking Account,2020-12-14,Open
ACC0005214,CUST003363,PRD01,Checking Account,2024-11-06,Open
ACC0005215,CUST003363,PRD02,Savings Account,2022-08-03,Open
ACC0005216,CUST003364,PRD01,Checking Account,2024-08-19,Open
ACC0005217,CUST003364,PRD02,Savings Account,2023-12-03,Open
ACC0005218,CUST003365,PRD01,Checking Account,2022-08-11,Open
ACC0005219,CUST003366,PRD01,Checking Account,2024-05-18,Closed
ACC0005220,CUST003367,PRD09,Term Deposit,2019-09-23,Open
ACC0005221,CUST003367,PRD01,Checking Account,2021-03-18,Open
ACC0005222,CUST003367,PRD02,Savings Account,2016-12-13,Open
ACC0005223,CUST003368,PRD01,Checking Account,2022-02-01,Open
ACC0005224,CUST003369,PRD01,Checking Account,2024-06-18,Open
ACC0005225,CUST003369,PRD02,Savings Account,2024-05-25,Open
ACC0005226,CUST003370,PRD09,Term Deposit,2019-11-05,Open
ACC0005227,CUST003370,PRD01,Checking Account,2023-02-13,Open
ACC0005228,CUST003370,PRD02,Savings Account,2020-12-13,Open
ACC0005229,CUST003371,PRD01,Checking Account,2024-09-23,Closed
ACC0005230,CUST003371,PRD09,Term Deposit,2024-07-20,Closed
ACC0005231,CUST003372,PRD01,Checking Account,2024-03-02,Open
ACC0005232,CUST003373,PRD01,Checking Account,2022-12-15,Open
ACC0005233,CUST003373,PRD09,Term Deposit,2023-09-26,Open
ACC0005234,CUST003374,PRD09,Term Deposit,2022-08-26,Closed
ACC0005235,CUST003374,PRD01,Checking Account,2024-01-30,Closed
ACC0005236,CUST003374,PRD02,Savings Account,2024-02-02,Closed
ACC0005237,CUST003375,PRD01,Checking Account,2019-02-20,Open
ACC0005238,CUST003376,PRD01,Checking Account,2021-11-17,Open
ACC0005239,CUST003377,PRD01,Checking Account,2018-08-18,Open
ACC0005240,CUST003377,PRD02,Savings Account,2018-05-27,Open
ACC0005241,CUST003378,PRD01,Checking Account,2021-05-18,Open
ACC0005242,CUST003378,PRD02,Savings Account,2021-03-08,Open
ACC0005243,CUST003379,PRD01,Checking Account,2024-11-28,Open
ACC0005244,CUST003379,PRD02,Savings Account,2024-11-14,Open
ACC0005245,CUST003380,PRD01,Checking Account,2024-11-18,Open
ACC0005246,CUST003380,PRD09,Term Deposit,2024-10-06,Open
ACC0005247,CUST003381,PRD01,Checking Account,2021-09-05,Open
ACC0005248,CUST003382,PRD01,Checking Account,2024-12-07,Open
ACC0005249,CUST003382,PRD09,Term Deposit,2024-12-01,Open
ACC0005250,CUST003382,PRD02,Savings Account,2024-09-24,Open
ACC0005251,CUST003383,PRD01,Checking Account,2022-09-07,Closed
ACC0005252,CUST003383,PRD02,Savings Account,2022-03-17,Closed
ACC0005253,CUST003384,PRD01,Checking Account,2024-10-27,Closed
ACC0005254,CUST003385,PRD01,Checking Account,2022-08-11,Open
ACC0005255,CUST003385,PRD02,Savings Account,2023-07-07,Open
ACC0005256,CUST003386,PRD01,Checking Account,2021-08-31,Closed
ACC0005257,CUST003386,PRD02,Savings Account,2022-04-29,Closed
ACC0005258,CUST003387,PRD01,Checking Account,2024-06-04,Open
ACC0005259,CUST003387,PRD09,Term Deposit,2023-06-01,Open
ACC0005260,CUST003388,PRD01,Checking Account,2021-08-23,Open
ACC0005261,CUST003389,PRD09,Term Deposit,2021-02-18,Open
ACC0005262,CUST003389,PRD01,Checking Account,2018-12-14,Open
ACC0005263,CUST003390,PRD01,Checking Account,2024-07-06,Open
ACC0005264,CUST003391,PRD01,Checking Account,2024-09-27,Open
ACC0005265,CUST003392,PRD01,Checking Account,2023-02-02,Closed
ACC0005266,CUST003392,PRD02,Savings Account,2023-02-02,Closed
ACC0005267,CUST003393,PRD01,Checking Account,2018-05-26,Open
ACC0005268,CUST003394,PRD01,Checking Account,2022-05-10,Open
ACC0005269,CUST003395,PRD01,Checking Account,2021-10-31,Closed
ACC0005270,CUST003396,PRD01,Checking Account,2024-12-01,Open
ACC0005271,CUST003396,PRD09,Term Deposit,2024-09-05,Open
ACC0005272,CUST003397,PRD01,Checking Account,2023-03-06,Open
ACC0005273,CUST003397,PRD02,Savings Account,2018-07-07,Open
ACC0005274,CUST003398,PRD01,Checking Account,2024-06-16,Open
ACC0005275,CUST003399,PRD01,Checking Account,2024-11-05,Closed
ACC0005276,CUST003399,PRD02,Savings Account,2020-02-26,Closed
ACC0005277,CUST003400,PRD01,Checking Account,2023-12-29,Open
ACC0005278,CUST003401,PRD01,Checking Account,2017-05-01,Open
ACC0005279,CUST003402,PRD01,Checking Account,2022-11-11,Open
ACC0005280,CUST003402,PRD09,Term Deposit,2023-09-20,Open
ACC0005281,CUST003402,PRD02,Savings Account,2023-08-16,Open
ACC0005282,CUST003403,PRD01,Checking Account,2023-07-23,Closed
ACC0005283,CUST003404,PRD01,Checking Account,2022-01-22,Open
ACC0005284,CUST003405,PRD01,Checking Account,2024-12-22,Open
ACC0005285,CUST003405,PRD02,Savings Account,2024-12-02,Open
ACC0005286,CUST003406,PRD01,Checking Account,2023-09-17,Open
ACC0005287,CUST003407,PRD01,Checking Account,2021-05-30,Open
ACC0005288,CUST003407,PRD02,Savings Account,2022-06-05,Open
