deposit_id,customer_id,open_date,principal_amount,term_months,interest_rate,auto_renew,status
DEP001180,CUST007412,2024-10-02,18304.52,12,0.0602,False,Matured
DEP001181,CUST007418,2024-05-19,23047.46,36,0.0364,True,Active
DEP001182,CUST007421,2022-10-28,18959.14,3,0.064,False,Active
DEP001183,CUST007422,2024-10-11,49416.1,6,0.0628,False,Matured
DEP001184,CUST007425,2019-04-12,26941.07,3,0.0596,True,Matured
DEP001185,CUST007429,2024-08-27,10177.41,3,0.0369,True,Matured
DEP001186,CUST007435,2024-02-16,49992.48,24,0.0642,False,Withdrawn Early
DEP001187,CUST007439,2019-02-20,23713.9,3,0.0465,True,Matured
DEP001188,CUST007464,2023-05-04,40963.19,12,0.0444,False,Matured
DEP001189,CUST007471,2024-07-18,10415.4,24,0.059,False,Matured
DEP001190,CUST007472,2021-12-14,3627.66,12,0.0769,True,Withdrawn Early
DEP001191,CUST007474,2024-08-12,41037.39,36,0.0353,True,Withdrawn Early
DEP001192,CUST007479,2020-03-23,33782.59,36,0.0531,True,Active
DEP001193,CUST007487,2019-09-16,16510.47,3,0.0535,False,Active
DEP001194,CUST007511,2022-02-11,46512.33,3,0.0411,True,Active
DEP001195,CUST007512,2023-04-25,11792.75,24,0.0421,True,Active
DEP001196,CUST007519,2019-09-12,4771.76,12,0.0488,False,Active
DEP001197,CUST007521,2024-04-08,45933.52,12,0.0598,False,Active
DEP001198,CUST007523,2024-05-17,37715.01,24,0.0518,False,Active
DEP001199,CUST007530,2023-03-26,17471.3,36,0.0462,False,Matured
DEP001200,CUST007539,2024-10-17,14809.71,12,0.0679,True,Active
DEP001201,CUST007543,2024-09-23,41217.49,12,0.0699,False,Active
DEP001202,CUST007548,2024-05-12,18940.93,24,0.0548,False,Matured
DEP001203,CUST007549,2024-07-07,23159.58,12,0.0469,False,Matured
DEP001204,CUST007554,2020-09-14,38740.87,36,0.053,False,Active
DEP001205,CUST007581,2022-08-01,32197.01,36,0.0633,False,Active
DEP001206,CUST007585,2024-07-02,16537.23,12,0.0328,True,Active
DEP001207,CUST007596,2024-11-06,11046.2,12,0.0752,False,Withdrawn Early
DEP001208,CUST007601,2024-07-22,42800.54,24,0.0624,False,Active
DEP001209,CUST007602,2023-08-03,40248.85,3,0.0701,False,Active
DEP001210,CUST007605,2021-04-20,14600.23,12,0.0577,False,Matured
DEP001211,CUST007614,2020-11-07,23471.21,12,0.0385,False,Matured
DEP001212,CUST007627,2022-10-15,40540.02,6,0.043,False,Matured
DEP001213,CUST007628,2022-05-20,14709.16,12,0.053,True,Active
DEP001214,CUST007631,2022-11-25,3328.91,3,0.0408,False,Active
DEP001215,CUST007634,2023-03-27,14964.16,6,0.0565,True,Matured
DEP001216,CUST007642,2023-11-02,27750.65,36,0.0482,False,Matured
DEP001217,CUST007646,2023-02-14,40603.0,12,0.0793,False,Active
DEP001218,CUST007655,2023-11-27,30868.84,6,0.0349,True,Active
DEP001219,CUST007658,2023-06-22,28143.84,36,0.0385,False,Active
DEP001220,CUST007664,2021-09-11,33546.32,36,0.0428,True,Active
DEP001221,CUST007666,2024-08-15,25433.79,3,0.0337,True,Active
DEP001222,CUST007685,2024-08-25,18491.18,6,0.0786,False,Matured
DEP001223,CUST007700,2023-07-09,2815.29,24,0.0604,False,Active
DEP001224,CUST007731,2023-08-08,11675.56,36,0.0305,False,Active
DEP001225,CUST007734,2024-07-17,24174.0,12,0.0496,True,Active
DEP001226,CUST007743,2022-05-07,12691.93,36,0.0312,False,Active
DEP001227,CUST007745,2024-05-21,15776.59,24,0.051,True,Active
DEP001228,CUST007747,2024-06-15,39412.47,6,0.068,False,Active
DEP001229,CUST007756,2020-05-26,41855.17,3,0.0684,True,Active
DEP001230,CUST007763,2023-11-19,38172.21,24,0.0347,False,Matured
DEP001231,CUST007766,2024-07-26,39447.24,6,0.0461,False,Active
DEP001232,CUST007769,2024-02-23,48139.7,12,0.0349,False,Active
DEP001233,CUST007782,2023-12-23,1399.06,12,0.0538,True,Matured
DEP001234,CUST007783,2022-12-28,22302.52,24,0.043,True,Matured
DEP001235,CUST007786,2023-10-23,34909.74,12,0.0616,False,Active
DEP001236,CUST007795,2024-10-15,36793.44,6,0.045,False,Active
DEP001237,CUST007801,2019-01-17,35074.17,12,0.0661,False,Active
DEP001238,CUST007802,2018-09-10,44755.19,6,0.0732,True,Active
DEP001239,CUST007806,2021-06-29,35459.8,12,0.0419,False,Withdrawn Early
DEP001240,CUST007815,2022-08-31,4472.53,12,0.042,False,Active
DEP001241,CUST007819,2024-05-19,45583.17,12,0.0709,False,Active
DEP001242,CUST007820,2020-05-04,15863.68,12,0.0639,False,Matured
DEP001243,CUST007825,2020-09-24,26117.79,36,0.0701,False,Active
DEP001244,CUST007828,2020-10-02,9163.92,3,0.0508,False,Active
DEP001245,CUST007832,2022-07-16,29763.4,3,0.0521,False,Active
DEP001246,CUST007835,2018-12-10,31386.25,12,0.0758,False,Matured
DEP001247,CUST007839,2018-02-04,13524.94,36,0.0594,True,Matured
DEP001248,CUST007849,2024-10-31,46284.87,12,0.0558,False,Active
DEP001249,CUST007853,2023-05-03,48319.57,3,0.0329,False,Withdrawn Early
DEP001250,CUST007863,2023-06-10,1635.79,36,0.0357,True,Active
DEP001251,CUST007864,2024-03-30,17391.99,12,0.0381,False,Withdrawn Early
DEP001252,CUST007871,2023-10-30,3019.85,24,0.0509,True,Active
DEP001253,CUST007872,2024-02-18,21788.95,24,0.0584,False,Active
DEP001254,CUST007874,2024-09-20,21935.65,24,0.0331,False,Active
DEP001255,CUST007875,2023-05-13,24959.46,24,0.0386,False,Matured
DEP001256,CUST007877,2024-09-05,17446.62,12,0.0567,False,Active
DEP001257,CUST007886,2023-12-15,12796.12,12,0.0494,True,Active
DEP001258,CUST007891,2022-08-23,7357.76,6,0.0609,False,Active
DEP001259,CUST007894,2022-05-16,25433.39,12,0.0692,True,Active
DEP001260,CUST007896,2023-02-07,30506.33,6,0.0621,False,Matured
DEP001261,CUST007899,2022-08-23,36370.18,6,0.0662,True,Active
DEP001262,CUST007905,2020-02-03,44674.06,12,0.0548,False,Active
DEP001263,CUST007906,2024-12-27,35873.37,12,0.0665,False,Active
DEP001264,CUST007909,2024-11-13,44299.55,24,0.0345,False,Active
DEP001265,CUST007921,2024-09-21,39057.6,6,0.0374,False,Withdrawn Early
DEP001266,CUST007927,2024-09-07,12490.72,12,0.0737,True,Active
DEP001267,CUST007932,2023-07-21,42516.96,3,0.0412,False,Active
DEP001268,CUST007935,2022-05-21,16215.29,6,0.0616,True,Matured
DEP001269,CUST007937,2024-11-15,25488.17,12,0.0629,True,Active
DEP001270,CUST007939,2022-12-30,2237.2,12,0.0507,False,Active
DEP001271,CUST007940,2021-03-25,43417.85,6,0.077,True,Active
DEP001272,CUST007950,2024-10-16,49563.16,12,0.0591,False,Active
DEP001273,CUST007952,2022-12-26,40542.36,6,0.0409,False,Withdrawn Early
DEP001274,CUST007967,2021-12-14,10704.87,24,0.0545,False,Matured
DEP001275,CUST007979,2024-10-10,47614.12,12,0.0561,False,Matured
DEP001276,CUST007981,2019-03-20,26655.01,6,0.0621,True,Active
DEP001277,CUST007988,2024-01-26,5748.91,12,0.0431,True,Matured
DEP001278,CUST007990,2024-12-05,13153.65,12,0.0784,False,Matured
DEP001279,CUST007993,2019-01-30,31167.98,12,0.0765,False,Withdrawn Early
DEP001280,CUST008002,2022-02-10,39583.69,12,0.058,True,Active
DEP001281,CUST008005,2024-12-29,49382.95,12,0.0754,True,Matured
DEP001282,CUST008006,2024-08-06,45957.09,12,0.0557,False,Active
DEP001283,CUST008008,2023-09-05,45107.86,24,0.0693,False,Active
DEP001284,CUST008012,2016-12-01,9606.91,12,0.0726,False,Active
DEP001285,CUST008025,2022-09-11,4775.84,12,0.0346,False,Withdrawn Early
DEP001286,CUST008037,2021-04-20,28479.23,12,0.0328,False,Active
DEP001287,CUST008041,2024-02-17,46795.47,6,0.0315,False,Active
DEP001288,CUST008053,2024-10-18,8707.19,24,0.0492,False,Withdrawn Early
DEP001289,CUST008071,2022-05-26,23040.31,6,0.0467,False,Active
DEP001290,CUST008074,2024-10-08,18076.31,24,0.068,False,Active
DEP001291,CUST008081,2021-11-03,24399.33,6,0.0405,False,Active
DEP001292,CUST008096,2022-03-17,12652.25,24,0.0329,False,Withdrawn Early
DEP001293,CUST008100,2024-04-16,20948.95,6,0.0578,True,Active
DEP001294,CUST008101,2024-10-31,48275.88,6,0.0533,True,Matured
DEP001295,CUST008107,2023-07-26,33502.66,36,0.0764,True,Active
DEP001296,CUST008118,2021-09-27,39898.31,12,0.0518,True,Active
DEP001297,CUST008122,2024-11-19,39264.81,12,0.0496,False,Matured
DEP001298,CUST008145,2023-02-02,27960.33,3,0.0685,False,Active
DEP001299,CUST008163,2019-11-14,33886.2,3,0.034,False,Active
DEP001300,CUST008165,2023-07-23,24520.32,12,0.0361,False,Active
DEP001301,CUST008172,2022-07-08,22610.65,12,0.0459,False,Active
DEP001302,CUST008175,2020-02-03,27686.34,12,0.0672,True,Active
DEP001303,CUST008178,2024-01-21,1113.7,6,0.0322,False,Withdrawn Early
DEP001304,CUST008188,2024-11-13,33375.26,6,0.0687,False,Active
DEP001305,CUST008195,2023-06-20,10156.01,24,0.0524,False,Matured
DEP001306,CUST008199,2021-11-09,37031.29,3,0.0365,False,Active
DEP001307,CUST008201,2019-12-15,7327.7,12,0.0495,False,Active
DEP001308,CUST008206,2020-12-12,23353.18,3,0.0383,True,Active
DEP001309,CUST008210,2022-06-05,37877.12,3,0.0383,True,Active
DEP001310,CUST008230,2024-12-12,45430.94,12,0.0388,False,Matured
DEP001311,CUST008239,2024-10-10,35717.39,12,0.0551,False,Active
DEP001312,CUST008242,2020-02-10,49259.86,6,0.0327,True,Withdrawn Early
DEP001313,CUST008254,2024-11-30,19172.84,12,0.0556,True,Active
DEP001314,CUST008258,2021-07-02,42073.43,12,0.0695,True,Matured
DEP001315,CUST008260,2022-12-04,43793.34,12,0.0438,False,Matured
DEP001316,CUST008267,2024-05-13,9999.82,6,0.08,False,Matured
DEP001317,CUST008281,2022-01-15,26053.08,3,0.044,False,Withdrawn Early
DEP001318,CUST008282,2021-05-23,13354.33,36,0.0596,True,Active
DEP001319,CUST008294,2023-04-07,26706.83,6,0.0458,True,Active
DEP001320,CUST008306,2024-08-23,33543.5,12,0.0583,True,Active
DEP001321,CUST008309,2021-06-08,38543.68,12,0.0738,False,Withdrawn Early
DEP001322,CUST008310,2021-11-23,1968.82,24,0.0768,True,Withdrawn Early
DEP001323,CUST008312,2023-01-13,15761.53,6,0.0673,False,Withdrawn Early
DEP001324,CUST008315,2020-10-22,39742.76,3,0.0448,True,Active
DEP001325,CUST008324,2023-08-09,10486.61,6,0.0572,False,Matured
DEP001326,CUST008326,2022-01-03,48182.02,6,0.0647,True,Active
DEP001327,CUST008344,2023-01-22,19855.56,12,0.0788,False,Active
DEP001328,CUST008347,2023-03-19,14879.5,24,0.0306,True,Active
DEP001329,CUST008350,2024-04-28,18801.26,12,0.0517,False,Matured
DEP001330,CUST008360,2024-10-03,29027.74,24,0.0741,False,Active
DEP001331,CUST008363,2022-08-20,46818.82,3,0.0604,False,Active
DEP001332,CUST008368,2019-08-24,32971.91,24,0.0791,False,Active
DEP001333,CUST008371,2024-12-07,1383.54,12,0.0503,False,Matured
DEP001334,CUST008372,2017-10-11,40880.13,3,0.0739,False,Matured
DEP001335,CUST008377,2022-11-23,26873.69,12,0.0651,False,Matured
DEP001336,CUST008387,2020-12-02,7973.68,36,0.0627,True,Matured
DEP001337,CUST008389,2024-12-19,33690.97,3,0.031,False,Active
DEP001338,CUST008390,2024-12-30,4381.56,6,0.0701,True,Matured
DEP001339,CUST008396,2023-02-19,35199.91,12,0.0469,True,Matured
DEP001340,CUST008400,2017-04-11,22457.52,6,0.0664,False,Active
DEP001341,CUST008412,2022-06-19,2394.36,12,0.0546,False,Active
DEP001342,CUST008429,2023-12-30,43479.02,12,0.0435,False,Active
DEP001343,CUST008431,2024-02-13,42406.36,6,0.0597,False,Active
DEP001344,CUST008433,2023-04-25,39292.42,12,0.0535,False,Withdrawn Early
DEP001345,CUST008449,2023-07-19,16693.02,3,0.0522,False,Active
DEP001346,CUST008450,2024-07-10,5065.39,24,0.0647,True,Active
DEP001347,CUST008451,2023-05-26,15320.95,3,0.0425,False,Withdrawn Early
DEP001348,CUST008452,2023-07-28,19300.7,12,0.0472,False,Active
DEP001349,CUST008470,2024-05-07,12990.05,24,0.0325,False,Matured
DEP001350,CUST008471,2022-01-04,26486.47,6,0.0637,False,Active
DEP001351,CUST008473,2023-02-03,11009.76,3,0.0725,True,Active
DEP001352,CUST008474,2019-03-08,30766.44,12,0.0615,True,Active
DEP001353,CUST008476,2024-12-25,36976.58,12,0.0318,False,Active
DEP001354,CUST008480,2020-06-28,46966.32,12,0.0628,False,Matured
DEP001355,CUST008493,2022-01-25,48858.13,6,0.0331,False,Active
DEP001356,CUST008500,2021-01-26,10661.48,12,0.0504,False,Withdrawn Early
DEP001357,CUST008503,2024-11-25,8379.86,36,0.0693,False,Active
DEP001358,CUST008506,2024-07-18,35203.42,12,0.0548,False,Active
DEP001359,CUST008509,2024-12-12,16847.32,12,0.0552,False,Active
DEP001360,CUST008510,2022-12-20,19095.48,12,0.0509,False,Active
DEP001361,CUST008522,2022-05-20,14749.02,12,0.0658,False,Active
DEP001362,CUST008527,2022-02-21,13560.25,3,0.0303,True,Active
DEP001363,CUST008532,2024-06-01,40598.66,24,0.0741,False,Matured
DEP001364,CUST008546,2023-06-05,896.61,24,0.0304,True,Matured
DEP001365,CUST008557,2023-02-14,18874.8,12,0.0475,False,Active
DEP001366,CUST008559,2023-01-16,18178.92,3,0.0675,True,Active
DEP001367,CUST008564,2024-02-27,18681.72,12,0.0616,False,Matured
DEP001368,CUST008575,2022-05-27,34489.66,36,0.0312,True,Matured
DEP001369,CUST008588,2024-05-01,2264.28,6,0.0326,False,Matured
DEP001370,CUST008589,2018-03-08,29251.2,36,0.0789,False,Matured
DEP001371,CUST008599,2021-11-16,34650.12,12,0.0543,False,Active
DEP001372,CUST008607,2021-10-13,35112.31,24,0.0313,True,Active
DEP001373,CUST008612,2023-03-14,11873.9,12,0.0614,True,Active
DEP001374,CUST008617,2024-10-18,23699.19,6,0.061,False,Withdrawn Early
DEP001375,CUST008619,2021-03-12,28917.96,6,0.047,True,Matured
DEP001376,CUST008624,2023-10-30,26678.44,3,0.0509,True,Matured
DEP001377,CUST008639,2024-12-31,4521.77,24,0.0651,False,Active
DEP001378,CUST008647,2024-12-25,31161.75,12,0.0731,True,Active
DEP001379,CUST008651,2021-04-29,26862.59,36,0.0513,True,Active
DEP001380,CUST008659,2022-12-09,32536.67,12,0.0565,True,Matured
DEP001381,CUST008662,2020-05-13,36149.35,12,0.0764,False,Withdrawn Early
DEP001382,CUST008665,2022-08-13,1739.06,6,0.039,False,Active
DEP001383,CUST008667,2018-03-01,4558.18,3,0.0395,True,Active
DEP001384,CUST008669,2022-06-17,46496.45,36,0.0618,False,Active
DEP001385,CUST008673,2024-12-05,19412.03,3,0.0349,True,Withdrawn Early
DEP001386,CUST008680,2019-05-06,18796.5,12,0.0494,True,Active
DEP001387,CUST008683,2021-11-20,24781.09,3,0.0584,False,Matured
DEP001388,CUST008684,2023-03-08,21894.39,12,0.054,False,Active
DEP001389,CUST008692,2017-08-14,48569.77,12,0.0607,True,Matured
DEP001390,CUST008697,2021-01-11,28550.88,12,0.0381,False,Active
DEP001391,CUST008700,2021-10-25,20423.68,36,0.0396,True,Active
DEP001392,CUST008703,2024-12-09,28463.77,6,0.0443,False,Matured
DEP001393,CUST008705,2022-04-18,22786.82,3,0.0532,True,Matured
DEP001394,CUST008706,2024-10-15,36908.07,6,0.0799,False,Matured
DEP001395,CUST008707,2022-12-26,28292.85,24,0.0403,False,Active
DEP001396,CUST008712,2021-09-09,10409.29,12,0.0301,True,Matured
DEP001397,CUST008713,2022-10-09,25437.41,12,0.0514,False,Active
DEP001398,CUST008715,2021-08-04,8805.55,24,0.0659,True,Matured
DEP001399,CUST008720,2024-04-25,12832.55,6,0.0601,False,Matured
DEP001400,CUST008723,2020-08-24,33136.72,6,0.0427,False,Matured
DEP001401,CUST008726,2018-07-07,32138.16,12,0.0318,True,Active
DEP001402,CUST008743,2024-07-26,3262.57,6,0.0445,True,Matured
DEP001403,CUST008745,2023-05-18,43805.46,12,0.0728,True,Matured
DEP001404,CUST008778,2019-09-17,29301.33,6,0.0431,False,Matured
DEP001405,CUST008780,2021-11-09,3857.09,36,0.035,False,Matured
DEP001406,CUST008790,2022-08-02,24716.47,36,0.0323,False,Active
DEP001407,CUST008799,2023-10-30,15578.37,12,0.0788,False,Matured
DEP001408,CUST008802,2016-09-12,27392.45,36,0.038,False,Active
DEP001409,CUST008804,2022-11-15,38483.75,12,0.0419,False,Withdrawn Early
DEP001410,CUST008806,2018-05-05,31870.15,6,0.0362,True,Active
DEP001411,CUST008816,2018-03-23,32449.4,6,0.0565,True,Matured
DEP001412,CUST008819,2024-07-22,28929.0,12,0.0452,False,Active
DEP001413,CUST008831,2021-10-03,27378.74,24,0.0487,False,Active
DEP001414,CUST008839,2022-02-07,21371.21,36,0.0792,False,Active
DEP001415,CUST008842,2024-11-17,10354.11,12,0.0717,False,Active
DEP001416,CUST008848,2021-09-08,27109.5,3,0.0394,False,Active
DEP001417,CUST008855,2024-10-08,20520.57,12,0.0482,True,Active
DEP001418,CUST008856,2024-12-22,1779.36,36,0.0329,False,Matured
DEP001419,CUST008858,2024-07-31,28810.86,12,0.0443,False,Active
DEP001420,CUST008863,2022-09-15,42861.75,12,0.0463,False,Matured
DEP001421,CUST008875,2024-12-22,45459.01,6,0.0554,False,Active
DEP001422,CUST008876,2022-04-18,45072.06,12,0.0494,False,Matured
DEP001423,CUST008879,2023-10-17,1055.37,12,0.0705,True,Matured
DEP001424,CUST008882,2021-04-01,36590.23,3,0.0354,True,Matured
DEP001425,CUST008886,2024-06-19,25532.19,3,0.0746,True,Matured
DEP001426,CUST008887,2023-04-22,795.37,3,0.0646,True,Active
DEP001427,CUST008901,2023-03-01,19581.44,24,0.0598,False,Active
DEP001428,CUST008905,2018-11-07,27865.68,36,0.0489,True,Matured
DEP001429,CUST008909,2024-08-08,26968.11,12,0.0629,True,Matured
DEP001430,CUST008917,2023-06-15,28499.4,24,0.0471,False,Withdrawn Early
DEP001431,CUST008925,2021-01-02,16204.54,24,0.0647,False,Matured
DEP001432,CUST008939,2021-01-23,25551.57,6,0.0445,False,Matured
DEP001433,CUST008941,2018-03-05,2104.86,12,0.0379,False,Active
DEP001434,CUST008948,2023-11-05,27204.83,3,0.0338,True,Active
DEP001435,CUST008958,2023-01-03,13972.97,12,0.0321,False,Active
DEP001436,CUST008962,2024-07-16,44255.48,3,0.0464,False,Matured
DEP001437,CUST008966,2021-07-23,21433.9,24,0.0408,False,Active
DEP001438,CUST008972,2024-11-27,3499.46,24,0.051,False,Matured
DEP001439,CUST008973,2022-10-04,37087.98,6,0.0763,False,Active
DEP001440,CUST008995,2023-10-18,14035.08,3,0.0771,True,Active
DEP001441,CUST008997,2024-08-22,7590.89,12,0.0358,True,Active
DEP001442,CUST008998,2021-12-26,20622.35,12,0.0545,False,Active
DEP001443,CUST009003,2022-07-19,47198.12,6,0.0368,False,Active
DEP001444,CUST009022,2024-01-25,3176.06,36,0.0672,True,Active
DEP001445,CUST009033,2019-09-05,46253.9,6,0.0307,True,Active
DEP001446,CUST009037,2018-03-29,45786.62,36,0.043,False,Active
DEP001447,CUST009041,2021-08-30,34876.08,3,0.0486,False,Active
DEP001448,CUST009042,2022-09-29,13500.38,12,0.061,True,Matured
DEP001449,CUST009045,2023-10-05,16979.03,12,0.0413,True,Active
DEP001450,CUST009047,2024-10-15,24410.67,36,0.0529,False,Active
DEP001451,CUST009058,2021-09-19,48861.54,6,0.0676,True,Active
DEP001452,CUST009061,2023-09-21,22073.8,6,0.0535,True,Matured
DEP001453,CUST009063,2019-12-07,23532.06,6,0.0539,False,Active
DEP001454,CUST009064,2021-03-16,11856.59,12,0.0676,False,Active
DEP001455,CUST009073,2021-08-28,8046.61,6,0.08,True,Withdrawn Early
DEP001456,CUST009076,2023-07-02,10649.06,12,0.0449,False,Matured
DEP001457,CUST009092,2018-03-13,2771.83,24,0.0784,False,Active
DEP001458,CUST009095,2021-12-17,29095.86,3,0.0412,True,Matured
DEP001459,CUST009103,2021-11-23,17830.91,12,0.0569,False,Matured
DEP001460,CUST009104,2022-10-12,21437.93,12,0.073,False,Active
DEP001461,CUST009113,2024-06-19,37468.42,6,0.0536,False,Matured
DEP001462,CUST009123,2020-02-11,24611.46,12,0.0708,False,Matured
DEP001463,CUST009126,2023-10-01,13638.15,12,0.0735,False,Active
DEP001464,CUST009129,2024-12-11,39248.32,24,0.0366,False,Active
DEP001465,CUST009139,2020-04-08,45983.48,12,0.0436,False,Withdrawn Early
DEP001466,CUST009141,2021-02-26,5921.09,3,0.0332,False,Active
DEP001467,CUST009143,2020-05-29,16866.25,24,0.0385,True,Active
DEP001468,CUST009144,2022-03-18,4812.1,12,0.0371,False,Active
DEP001469,CUST009146,2022-11-12,25644.09,24,0.0488,False,Active
DEP001470,CUST009148,2021-02-17,16017.9,6,0.0538,False,Matured
DEP001471,CUST009174,2022-02-19,42272.26,6,0.0766,True,Withdrawn Early
DEP001472,CUST009185,2021-02-17,29159.24,12,0.0626,True,Active
DEP001473,CUST009187,2024-12-15,6463.12,24,0.0764,False,Active
DEP001474,CUST009195,2022-12-15,33866.03,6,0.0625,True,Matured
DEP001475,CUST009202,2023-05-18,37270.69,12,0.0607,True,Active
DEP001476,CUST009203,2020-11-25,26885.13,12,0.0531,True,Matured
DEP001477,CUST009206,2024-11-25,38518.96,3,0.0798,False,Matured
DEP001478,CUST009212,2023-11-09,27490.57,6,0.0699,False,Active
DEP001479,CUST009213,2024-12-09,40617.18,6,0.0372,False,Active
DEP001480,CUST009236,2022-12-08,22777.96,6,0.0594,False,Active
DEP001481,CUST009242,2022-05-07,7976.98,3,0.0768,True,Matured
DEP001482,CUST009244,2023-03-01,19027.41,12,0.0691,True,Active
DEP001483,CUST009248,2022-11-06,16031.77,36,0.0669,False,Active
DEP001484,CUST009263,2021-08-22,44102.42,3,0.0743,True,Active
DEP001485,CUST009274,2021-12-05,14016.18,24,0.048,True,Active
DEP001486,CUST009287,2024-01-03,33055.3,12,0.0565,False,Matured
DEP001487,CUST009304,2022-03-29,39203.13,24,0.039,False,Active
DEP001488,CUST009305,2024-01-15,7961.13,24,0.0366,True,Active
DEP001489,CUST009307,2023-04-04,43511.46,24,0.0543,False,Matured
DEP001490,CUST009310,2023-01-12,27851.6,12,0.0462,False,Matured
DEP001491,CUST009323,2022-03-18,8195.16,24,0.0389,False,Matured
DEP001492,CUST009331,2024-10-09,28660.95,6,0.0345,False,Active
DEP001493,CUST009339,2024-02-03,2904.13,3,0.0711,False,Active
DEP001494,CUST009348,2024-05-22,21310.84,6,0.0452,True,Matured
DEP001495,CUST009352,2017-07-23,1883.97,6,0.0311,True,Matured
DEP001496,CUST009353,2024-12-09,32930.07,12,0.0528,True,Matured
DEP001497,CUST009358,2022-03-14,34493.96,3,0.0699,True,Active
DEP001498,CUST009361,2021-02-08,43454.84,6,0.0722,True,Matured
DEP001499,CUST009365,2024-10-23,18555.19,6,0.0543,True,Matured
DEP001500,CUST009366,2024-07-21,49431.25,36,0.0386,False,Withdrawn Early
DEP001501,CUST009367,2022-04-25,43402.53,6,0.0567,False,Active
DEP001502,CUST009382,2024-09-19,25366.71,3,0.0412,False,Matured
DEP001503,CUST009386,2018-12-09,32188.24,24,0.0521,False,Active
