customer_id,signup_date,birth_year,age,age_band,gender,region,city,branch_id,employment_status,occupation_group,income_band,annual_income,education_level,marital_status,customer_type,acquisition_channel,acquisition_campaign_flag,relationship_start_date,tenure_years,digital_adoption,mobile_banking_user,internet_banking_user,premium_customer_flag,salary_customer_flag,customer_status,churn_flag,risk_segment,recency_months,frequency_avg_monthly_txns,monetary_avg_balance,r_score,f_score,m_score,rfm_score,rfm_segment,customer_value_score,value_segment,lifecycle_segment,behavioral_segment,digital_segment,customer_lifetime_value,products_owned_count,multi_product_flag
CUST001873,2024-07-01,1981,45,36-45,Male,Region-01,Region-01-City-2,BR020,Employed,Professional,<15K,10900.0,Diploma,Married,Individual,CH03,True,2024-07-01,0.5,Medium,False,True,False,True,Active,False,Elevated,0,1.04,1236.46,3,3,4,334,Potential Loyalist,66.7,High Value,Growing,Low Engagement,Medium,84.63,3,True
CUST001874,2022-04-15,1977,49,46-55,Male,Region-05,Region-05-City-2,BR010,Self-Employed,Manual Labor,<15K,14100.0,High School,Married,Individual,CH10,False,2022-04-15,2.71,High,True,True,False,False,Active,False,Low,0,0.96,1082.88,3,3,4,334,Potential Loyalist,66.7,High Value,Established,Digital First,High,159.08,3,True
CUST001875,2018-02-15,1970,56,56-65,Female,Region-02,Region-02-City-2,BR005,Retired,Manager,<15K,4700.0,Bachelor,Divorced,Individual,CH07,False,2018-02-15,6.87,Low,False,False,False,False,Churned,True,Elevated,5,0.88,285.82,1,3,2,132,At Risk,40.0,Mass Affluent,Churned,Branch Dependent,Low,8.07,3,True
CUST001876,2023-05-04,1970,56,56-65,Male,Region-11,Region-11-City-1,BR014,Employed,Clerical,<15K,8200.0,Bachelor,Married,Individual,CH06,False,2023-05-04,1.66,Medium,False,True,False,True,Dormant,False,Low,0,0.04,700.7,3,1,3,313,Potential Loyalist,46.7,Affluent,Growing,Low Engagement,Medium,86.92,5,True
CUST001877,2016-02-14,1960,66,66+,Male,Region-06,Region-06-City-2,BR025,Unemployed,Manual Labor,<15K,1200.0,Bachelor,Married,Individual,CH03,False,2016-02-14,8.88,Low,False,False,False,False,Dormant,False,Critical,0,0.46,128.44,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Branch Dependent,Low,-111.69,2,True
CUST001878,2022-07-08,1963,63,56-65,Female,Region-08,Region-08-City-2,BR008,Self-Employed,Business Owner,<15K,10700.0,Bachelor,Single,Individual,CH11,True,2022-07-08,2.48,Low,False,False,False,False,Active,False,Elevated,0,0.71,1017.5,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Branch Dependent,Low,70.5,2,True
CUST001879,2024-07-08,1982,44,36-45,Male,Region-12,Region-12-City-3,BR004,Employed,Clerical,<15K,3500.0,High School,Single,Individual,CH09,True,2024-07-08,0.48,Medium,True,False,False,False,Dormant,False,Moderate,0,0.75,809.31,3,2,3,323,Potential Loyalist,53.3,Affluent,New,Low Engagement,Medium,72.37,6,True
CUST001880,2021-12-05,1990,36,36-45,Male,Region-01,Region-01-City-2,BR012,Employed,Professional,<15K,5200.0,Diploma,Married,Individual,CH05,False,2021-12-05,3.07,High,True,True,False,False,Active,False,Low,0,2.12,634.12,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,86.94,3,True
CUST001881,2018-04-03,1991,35,26-35,Female,Region-06,Region-06-City-3,BR012,Retired,Public Sector,<15K,1200.0,Bachelor,Married,Individual,CH07,False,2018-04-03,6.75,High,True,True,False,False,Active,False,Low,0,0.38,246.16,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Digital First,High,16.75,2,True
CUST001882,2023-12-20,1978,48,46-55,Male,Region-01,Region-01-City-2,BR008,Employed,Manual Labor,<15K,2200.0,Diploma,Married,Individual,CH03,True,2023-12-20,1.03,Medium,False,True,False,False,Active,False,Low,0,0.83,332.89,3,3,2,332,Potential Loyalist,53.3,Affluent,Growing,Low Engagement,Medium,35.81,1,False
CUST001883,2024-04-12,1991,35,26-35,Female,Region-10,Region-10-City-1,BR016,Employed,Manual Labor,<15K,3500.0,Master,Married,Individual,CH09,False,2024-04-12,0.72,High,True,True,False,False,Churned,True,Moderate,5,0.58,533.03,1,2,2,122,Lost,33.3,Mass Affluent,Churned,Digital First,High,52.06,4,True
CUST001884,2017-05-08,1982,44,36-45,Female,Region-08,Region-08-City-3,BR001,Employed,Manager,<15K,8800.0,Diploma,Divorced,Individual,CH09,False,2017-05-08,7.65,High,True,True,False,False,Active,False,Elevated,0,0.12,1018.07,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Digital First,High,54.19,6,True
CUST001885,2019-08-23,1969,57,56-65,Female,Region-06,Region-06-City-2,BR011,Employed,Professional,<15K,5400.0,Master,Married,Individual,CH08,False,2019-08-23,5.36,Medium,True,False,False,False,Active,False,Moderate,0,1.67,2174.07,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,191.71,5,True
CUST001886,2021-11-10,1969,57,56-65,Male,Region-04,Region-04-City-3,BR004,Employed,Manual Labor,15K-30K,28900.0,High School,Married,Small Business,CH08,False,2021-11-10,3.14,High,True,True,False,False,Churned,True,Low,12,0.92,2683.57,1,3,5,135,At Risk,60.0,Affluent,Churned,Digital First,High,367.94,1,False
CUST001887,2018-03-07,1978,48,46-55,Male,Region-03,Region-03-City-1,BR022,Employed,Public Sector,<15K,10700.0,Master,Divorced,Individual,CH07,False,2018-03-07,6.82,Medium,True,False,False,False,Active,False,Low,0,0.25,2139.6,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Deposit Heavy,Medium,217.39,5,True
CUST001888,2017-05-24,1966,60,56-65,Female,Region-11,Region-11-City-3,BR014,Employed,Manager,<15K,9800.0,PhD,Divorced,Small Business,CH05,False,2017-05-24,7.61,Medium,False,True,False,False,Dormant,False,Low,0,0.12,611.5,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Low Engagement,Medium,91.7,5,True
CUST001889,2021-09-19,1992,34,26-35,Male,Region-01,Region-01-City-3,BR017,Unemployed,Manual Labor,<15K,1200.0,High School,Single,Individual,CH02,False,2021-09-19,3.28,High,True,True,False,False,Active,False,Elevated,0,0.38,251.29,3,2,1,321,Potential Loyalist,40.0,Mass Affluent,Established,Digital First,High,-16.4,4,True
CUST001890,2019-12-02,1960,66,66+,Female,Region-02,Region-02-City-1,BR016,Employed,Professional,<15K,10400.0,Bachelor,Married,Individual,CH06,True,2019-12-02,5.08,High,True,True,False,True,Active,False,Moderate,0,3.25,3370.84,3,5,5,355,Potential Loyalist,86.7,Premium,Loyal,Digital First,High,330.87,3,True
CUST001891,2024-10-27,1952,74,66+,Female,Region-05,Region-05-City-3,BR018,Employed,Public Sector,<15K,8900.0,Diploma,Married,Individual,CH02,False,2024-10-27,0.18,High,True,True,False,True,Churned,True,Moderate,18,0.12,216.05,1,1,1,111,Lost,20.0,Mass,Churned,Digital First,High,51.0,2,True
CUST001892,2022-03-11,1977,49,46-55,Female,Region-05,Region-05-City-3,BR018,Employed,Business Owner,<15K,4800.0,Diploma,Married,Individual,CH02,False,2022-03-11,2.81,High,True,True,False,True,Active,False,Moderate,0,0.54,784.91,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Digital First,High,77.35,5,True
CUST001893,2019-08-13,1953,73,66+,Male,Region-12,Region-12-City-1,BR023,Unemployed,Clerical,<15K,1400.0,High School,Single,Individual,CH07,False,2019-08-13,5.39,Medium,False,True,False,False,Active,False,Elevated,0,1.12,204.06,3,3,1,331,Potential Loyalist,46.7,Affluent,Loyal,Low Engagement,Medium,-9.54,4,True
CUST001894,2023-03-01,1960,66,66+,Female,Region-04,Region-04-City-2,BR016,Self-Employed,Professional,15K-30K,18100.0,Master,Married,Individual,CH05,True,2023-03-01,1.84,Medium,True,False,False,False,Active,False,Moderate,0,1.38,4328.08,3,4,5,345,Potential Loyalist,80.0,High Value,Growing,Deposit Heavy,Medium,413.36,1,False
CUST001895,2016-02-01,1970,56,56-65,Female,Region-04,Region-04-City-2,BR004,Employed,Clerical,<15K,7100.0,Bachelor,Married,Small Business,CH03,True,2016-02-01,8.91,Medium,False,True,False,True,Churned,True,Moderate,12,0.79,496.35,1,3,2,132,At Risk,40.0,Mass Affluent,Churned,Low Engagement,Medium,70.21,2,True
CUST001896,2016-04-06,1950,76,66+,Male,Region-03,Region-03-City-2,BR010,Employed,Manual Labor,<15K,7700.0,Diploma,Single,Individual,CH01,True,2016-04-06,8.74,Low,False,False,False,True,Active,False,High,0,0.67,2137.51,3,2,5,325,Potential Loyalist,66.7,High Value,Established,Branch Dependent,Low,-13.15,2,True
CUST001897,2022-08-16,1962,64,56-65,Female,Region-05,Region-05-City-2,BR012,Employed,Professional,<15K,6900.0,Diploma,Married,Individual,CH06,False,2022-08-16,2.38,High,True,True,False,True,Churned,True,Low,11,0.04,436.58,1,1,2,112,Lost,26.7,Mass Affluent,Churned,Digital First,High,59.92,4,True
CUST001898,2021-05-21,1979,47,46-55,Male,Region-04,Region-04-City-3,BR023,Employed,Professional,15K-30K,21800.0,High School,Single,Small Business,CH09,True,2021-05-21,3.61,High,True,True,False,True,Churned,True,Moderate,17,0.29,712.28,1,1,3,113,At Risk,33.3,Mass Affluent,Churned,Digital First,High,159.52,1,False
CUST001899,2023-03-26,1970,56,56-65,Female,Region-09,Region-09-City-3,BR011,Employed,Professional,<15K,4600.0,Master,Single,Individual,CH08,False,2023-03-26,1.77,Medium,True,False,False,True,Dormant,False,Moderate,0,0.42,756.4,3,2,3,323,Potential Loyalist,53.3,Affluent,Growing,Low Engagement,Medium,72.42,3,True
CUST001900,2020-06-05,1999,27,26-35,Male,Region-10,Region-10-City-3,BR022,Employed,Business Owner,<15K,9500.0,High School,Single,Individual,CH05,False,2020-06-05,4.57,High,True,True,False,False,Active,False,Low,0,1.12,1400.04,3,3,4,334,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,157.57,4,True
CUST001901,2023-10-25,1955,71,66+,Male,Region-09,Region-09-City-2,BR019,Unemployed,Clerical,<15K,1200.0,High School,Married,Individual,CH11,False,2023-10-25,1.19,Low,False,False,False,False,Active,False,High,0,0.88,247.38,3,3,1,331,Potential Loyalist,46.7,Affluent,Growing,Branch Dependent,Low,-55.63,1,False
CUST001902,2021-06-08,1989,37,36-45,Female,Region-10,Region-10-City-3,BR010,Retired,Manual Labor,<15K,1200.0,High School,Married,Individual,CH09,False,2021-06-08,3.56,High,True,True,False,False,Active,False,Low,0,1.5,81.81,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Digital First,High,16.35,3,True
CUST001903,2019-12-21,1982,44,36-45,Male,Region-08,Region-08-City-1,BR022,Employed,Manual Labor,<15K,5000.0,Diploma,Single,Individual,CH06,False,2019-12-21,5.03,High,True,True,False,False,Churned,True,Moderate,3,1.92,619.56,1,5,3,153,At Risk,60.0,Affluent,Churned,Digital First,High,80.54,3,True
CUST001904,2019-06-20,1985,41,36-45,Male,Region-09,Region-09-City-1,BR012,Employed,Manager,<15K,4500.0,High School,Single,Individual,CH09,False,2019-06-20,5.53,Medium,False,True,False,True,Active,False,Low,0,1.42,1774.64,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,165.62,2,True
CUST001905,2019-08-09,1986,40,36-45,Male,Region-05,Region-05-City-3,BR012,Employed,Public Sector,<15K,5100.0,Diploma,Single,Individual,CH01,False,2019-08-09,5.4,Medium,True,False,False,False,Active,False,Moderate,0,1.71,1563.52,3,5,4,354,Potential Loyalist,80.0,High Value,Loyal,Deposit Heavy,Medium,147.07,2,True
CUST001906,2022-12-12,1952,74,66+,Female,Region-12,Region-12-City-2,BR004,Self-Employed,Professional,<15K,9000.0,Bachelor,Married,Individual,CH04,True,2022-12-12,2.05,High,True,True,False,False,Churned,True,Elevated,17,0.38,550.25,1,2,3,123,At Risk,40.0,Mass Affluent,Churned,Digital First,High,36.84,6,True
CUST001907,2017-11-10,1993,33,26-35,Male,Region-12,Region-12-City-1,BR003,Employed,Other,<15K,7700.0,High School,Married,Individual,CH08,True,2017-11-10,7.14,High,True,True,False,True,Active,False,Moderate,0,1.62,2810.11,3,4,5,345,Potential Loyalist,80.0,High Value,Loyal,Digital First,High,252.35,1,False
CUST001908,2018-10-03,1968,58,56-65,Female,Region-01,Region-01-City-2,BR014,Retired,Clerical,<15K,6900.0,Bachelor,Divorced,Individual,CH11,False,2018-10-03,6.25,High,True,True,False,False,Active,False,Low,0,1.62,715.88,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,97.05,4,True
CUST001909,2018-03-17,1985,41,36-45,Female,Region-05,Region-05-City-2,BR020,Employed,Clerical,<15K,5200.0,High School,Single,Individual,CH05,False,2018-03-17,6.79,High,True,True,False,False,Active,False,Elevated,0,1.33,388.94,3,4,2,342,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,20.31,2,True
CUST001910,2020-10-01,1966,60,56-65,Male,Region-09,Region-09-City-3,BR022,Employed,Manual Labor,<15K,7400.0,Diploma,Married,Individual,CH08,False,2020-10-01,4.25,Medium,False,True,False,True,Churned,True,Low,13,0.29,232.42,1,1,1,111,Lost,20.0,Mass,Churned,Low Engagement,Medium,47.77,1,False
CUST001911,2016-12-18,1971,55,46-55,Male,Region-04,Region-04-City-2,BR020,Employed,Manager,30K-55K,32800.0,PhD,Single,Individual,CH05,False,2016-12-18,8.04,Medium,True,False,False,False,Dormant,False,Elevated,0,0.21,5829.71,3,1,5,315,Potential Loyalist,60.0,Affluent,Established,Deposit Heavy,Medium,399.89,2,True
CUST001912,2021-06-12,1988,38,36-45,Male,Region-07,Region-07-City-3,BR012,Self-Employed,Clerical,<15K,3700.0,Master,Widowed,Individual,CH01,True,2021-06-12,3.55,Medium,False,True,False,False,Dormant,False,Moderate,0,0.54,650.7,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Low Engagement,Medium,60.74,2,True
CUST001913,2017-09-27,2001,25,18-25,Female,Region-11,Region-11-City-3,BR007,Employed,Professional,<15K,3100.0,High School,Single,Individual,CH08,False,2017-09-27,7.26,High,True,True,False,True,Active,False,Elevated,0,0.46,746.91,3,2,3,323,Potential Loyalist,53.3,Affluent,Established,Digital First,High,16.49,1,False
CUST001914,2023-02-08,1998,28,26-35,Female,Region-11,Region-11-City-2,BR011,Employed,Business Owner,<15K,3000.0,Bachelor,Married,Individual,CH07,True,2023-02-08,1.89,Medium,False,True,False,True,Active,False,Moderate,0,0.46,562.96,3,2,3,323,Potential Loyalist,53.3,Affluent,Growing,Low Engagement,Medium,49.87,3,True
CUST001915,2022-09-19,1989,37,36-45,Female,Region-12,Region-12-City-2,BR005,Student,Other,<15K,1600.0,Bachelor,Single,Individual,CH06,False,2022-09-19,2.28,High,True,True,False,False,Active,False,Moderate,0,2.54,328.99,3,5,2,352,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,47.81,3,True
CUST001916,2020-03-23,1979,47,46-55,Female,Region-08,Region-08-City-3,BR014,Self-Employed,Clerical,<15K,6600.0,Diploma,Married,Individual,CH05,False,2020-03-23,4.77,High,True,True,False,False,Active,False,Moderate,0,1.67,820.07,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,101.67,5,True
CUST001917,2019-12-19,1979,47,46-55,Female,Region-12,Region-12-City-1,BR004,Self-Employed,Business Owner,<15K,6500.0,Bachelor,Single,Individual,CH06,False,2019-12-19,5.03,High,True,True,False,False,Active,False,Elevated,0,2.17,693.06,3,5,3,353,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,50.51,5,True
CUST001918,2018-04-09,2003,23,18-25,Female,Region-08,Region-08-City-3,BR019,Employed,Manual Labor,<15K,2900.0,Master,Married,Individual,CH01,False,2018-04-09,6.73,High,True,True,False,True,Dormant,False,Elevated,0,0.08,708.9,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Digital First,High,10.08,2,True
CUST001919,2022-04-08,1961,65,56-65,Male,Region-07,Region-07-City-3,BR003,Retired,Manager,<15K,6900.0,Master,Single,Individual,CH06,True,2022-04-08,2.73,Low,False,False,False,False,Dormant,False,Moderate,0,0.25,608.05,3,1,3,313,Potential Loyalist,46.7,Affluent,Established,Branch Dependent,Low,71.65,3,True
CUST001920,2017-02-21,2002,24,18-25,Female,Region-03,Region-03-City-2,BR011,Employed,Manager,<15K,1500.0,High School,Single,Individual,CH02,False,2017-02-21,7.86,High,True,True,False,True,Active,False,Elevated,0,1.0,177.44,3,3,1,331,Potential Loyalist,46.7,Affluent,Loyal,Digital First,High,-11.94,2,True
CUST001921,2021-12-24,1985,41,36-45,Male,Region-11,Region-11-City-3,BR008,Employed,Manual Labor,<15K,6800.0,High School,Single,Individual,CH03,True,2021-12-24,3.02,Medium,True,False,False,True,Active,False,Low,0,0.83,1675.93,3,3,4,334,Potential Loyalist,66.7,High Value,Established,Deposit Heavy,Medium,159.72,2,True
CUST001922,2020-02-28,1983,43,36-45,Male,Region-04,Region-04-City-3,BR016,Employed,Manager,15K-30K,17700.0,High School,Single,Individual,CH06,False,2020-02-28,4.84,Medium,False,True,False,True,Dormant,False,Moderate,0,0.04,1342.02,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Low Engagement,Medium,178.39,2,True
CUST001923,2016-08-12,1982,44,36-45,Male,Region-03,Region-03-City-2,BR018,Employed,Manual Labor,<15K,13300.0,Bachelor,Divorced,Individual,CH12,True,2016-08-12,8.39,High,True,True,False,False,Active,False,Low,0,1.25,984.16,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,146.25,3,True
CUST001924,2020-02-11,1994,32,26-35,Male,Region-10,Region-10-City-2,BR010,Employed,Manager,<15K,5800.0,Diploma,Married,Individual,CH10,False,2020-02-11,4.89,High,True,True,False,True,Active,False,Low,0,1.38,1338.93,3,4,4,344,Potential Loyalist,73.3,High Value,Loyal,Digital First,High,137.97,1,False
CUST001925,2018-11-04,1987,39,36-45,Male,Region-11,Region-11-City-2,BR008,Employed,Business Owner,<15K,8500.0,High School,Married,Individual,CH03,False,2018-11-04,6.16,High,True,True,False,False,Churned,True,Elevated,8,1.04,682.48,1,3,3,133,At Risk,46.7,Affluent,Churned,Digital First,High,48.2,6,True
CUST001926,2016-10-27,1955,71,66+,Female,Region-12,Region-12-City-1,BR023,Employed,Business Owner,15K-30K,15700.0,Master,Single,Individual,CH09,False,2016-10-27,8.18,Medium,False,True,False,True,Churned,True,Low,4,0.08,2635.59,1,1,5,115,At Risk,46.7,Affluent,Churned,Deposit Heavy,Medium,273.28,3,True
CUST001927,2016-03-26,1992,34,26-35,Female,Region-10,Region-10-City-2,BR021,Employed,Clerical,<15K,6500.0,Master,Single,Individual,CH12,False,2016-03-26,8.77,High,True,True,False,False,Dormant,False,Low,0,0.08,1466.67,3,1,4,314,Potential Loyalist,53.3,Affluent,Established,Digital First,High,137.86,4,True
CUST001928,2020-06-20,1990,36,36-45,Female,Region-12,Region-12-City-2,BR022,Employed,Manual Labor,<15K,1500.0,Bachelor,Single,Individual,CH04,False,2020-06-20,4.53,Low,False,False,False,False,Dormant,False,Low,0,0.38,333.73,3,2,2,322,Potential Loyalist,46.7,Affluent,Established,Branch Dependent,Low,24.29,3,True
CUST001929,2021-03-15,2000,26,26-35,Male,Region-05,Region-05-City-2,BR009,Employed,Clerical,<15K,2000.0,Bachelor,Married,Individual,CH09,True,2021-03-15,3.8,High,True,True,False,True,Active,False,Moderate,0,0.88,127.13,3,3,1,331,Potential Loyalist,46.7,Affluent,Established,Digital First,High,16.66,6,True
CUST001930,2023-03-01,2001,25,18-25,Male,Region-02,Region-02-City-2,BR002,Employed,Business Owner,<15K,2500.0,High School,Single,Individual,CH01,False,2023-03-01,1.84,High,True,True,False,True,Churned,True,Moderate,1,0.96,588.84,1,3,3,133,At Risk,46.7,Affluent,Churned,Digital First,High,54.88,3,True
CUST001931,2020-02-17,2002,24,18-25,Female,Region-03,Region-03-City-1,BR018,Retired,Business Owner,<15K,1200.0,High School,Single,Small Business,CH08,False,2020-02-17,4.87,Medium,False,True,False,False,Active,False,High,0,1.25,150.3,3,4,1,341,Potential Loyalist,53.3,Affluent,Loyal,Low Engagement,Medium,-54.63,2,True
CUST001932,2016-09-25,1952,74,66+,Female,Region-02,Region-02-City-3,BR006,Employed,Manual Labor,<15K,10700.0,High School,Married,Individual,CH10,False,2016-09-25,8.27,Low,False,False,False,True,Churned,True,Elevated,18,0.08,511.16,1,1,2,112,Lost,26.7,Mass Affluent,Churned,Branch Dependent,Low,40.25,1,False
CUST001933,2020-07-30,1984,42,36-45,Female,Region-10,Region-10-City-2,BR006,Employed,Professional,<15K,10600.0,High School,Single,Individual,CH10,False,2020-07-30,4.42,Medium,False,True,False,True,Dormant,False,Moderate,0,0.88,1930.67,3,3,5,335,Potential Loyalist,73.3,High Value,Established,Deposit Heavy,Medium,194.19,4,True
CUST001934,2021-10-24,2001,25,18-25,Male,Region-06,Region-06-City-1,BR020,Self-Employed,Clerical,<15K,1400.0,High School,Married,Individual,CH10,True,2021-10-24,3.19,High,True,True,False,False,Active,False,Elevated,0,1.79,206.05,3,5,1,351,Potential Loyalist,60.0,Affluent,Loyal,Digital First,High,-2.5,3,True
CUST001935,2023-12-18,2003,23,18-25,Male,Region-06,Region-06-City-1,BR003,Retired,Manual Labor,<15K,1200.0,Diploma,Single,Individual,CH09,False,2023-12-18,1.04,Medium,False,True,False,False,Churned,True,Low,9,0.83,101.03,1,3,1,131,At Risk,33.3,Mass Affluent,Churned,Low Engagement,Medium,10.18,5,True
CUST001936,2021-06-12,1980,46,46-55,Female,Region-12,Region-12-City-2,BR021,Self-Employed,Other,<15K,11100.0,High School,Divorced,Individual,CH06,False,2021-06-12,3.55,High,True,True,False,False,Active,False,Moderate,0,0.71,1652.9,3,2,4,324,Potential Loyalist,60.0,Affluent,Established,Digital First,High,178.53,2,True
CUST001937,2022-10-23,2000,26,26-35,Male,Region-12,Region-12-City-3,BR007,Employed,Other,<15K,2500.0,Bachelor,Married,Individual,CH05,False,2022-10-23,2.19,High,True,True,False,True,Active,False,Low,0,1.62,576.25,3,4,3,343,Potential Loyalist,66.7,High Value,Loyal,Digital First,High,63.18,2,True
