response_id,campaign_id,customer_id,response_date,responded_flag,converted_flag,revenue_generated
RESP012925,CMP013,CUST009837,2023-08-24,True,False,0.0
RESP012926,CMP007,CUST000606,2023-10-14,True,True,251.08
RESP012927,CMP008,CUST012721,2024-08-07,True,False,0.0
RESP012928,CMP008,CUST013747,2024-07-26,True,False,0.0
RESP012929,CMP016,CUST005270,2024-12-22,True,False,0.0
RESP012930,CMP010,CUST008280,2024-10-12,True,True,129.71
RESP012931,CMP004,CUST000134,2023-04-01,True,False,0.0
RESP012932,CMP010,CUST017435,2024-12-07,True,False,0.0
RESP012933,CMP023,CUST003537,2023-05-18,True,False,0.0
RESP012934,CMP022,CUST011824,2024-04-17,True,False,0.0
RESP012935,CMP020,CUST018272,2024-03-06,True,False,0.0
RESP012936,CMP007,CUST005046,2024-05-15,True,False,0.0
RESP012937,CMP014,CUST017684,2024-03-21,True,True,56.66
RESP012938,CMP002,CUST003620,2023-09-20,True,False,0.0
RESP012939,CMP003,CUST006973,2023-12-19,True,False,0.0
RESP012940,CMP012,CUST015008,2024-06-27,True,True,236.32
RESP012941,CMP015,CUST018544,2024-10-06,True,False,0.0
RESP012942,CMP023,CUST012181,2024-03-14,True,False,0.0
RESP012943,CMP009,CUST004539,2023-02-02,True,False,0.0
RESP012944,CMP014,CUST014827,2023-01-30,True,False,0.0
RESP012945,CMP010,CUST004974,2023-05-15,True,False,0.0
RESP012946,CMP015,CUST013860,2024-04-08,True,False,0.0
RESP012947,CMP024,CUST004342,2023-08-04,True,False,0.0
RESP012948,CMP017,CUST001612,2024-11-12,True,False,0.0
RESP012949,CMP002,CUST016081,2024-10-09,True,True,106.79
RESP012950,CMP014,CUST013585,2023-12-05,True,False,0.0
RESP012951,CMP017,CUST010173,2024-10-30,True,False,0.0
RESP012952,CMP013,CUST001187,2023-05-02,True,False,0.0
RESP012953,CMP001,CUST010264,2024-06-26,True,False,0.0
RESP012954,CMP008,CUST012530,2024-11-12,True,False,0.0
RESP012955,CMP002,CUST001497,2024-09-20,True,False,0.0
RESP012956,CMP003,CUST013156,2024-01-08,True,False,0.0
RESP012957,CMP002,CUST003533,2023-11-05,True,True,57.43
RESP012958,CMP005,CUST012410,2023-06-14,True,True,177.32
RESP012959,CMP022,CUST012653,2023-09-04,True,True,143.87
RESP012960,CMP014,CUST009290,2023-10-01,True,False,0.0
RESP012961,CMP014,CUST019185,2024-02-09,True,False,0.0
RESP012962,CMP009,CUST012698,2023-07-24,True,False,0.0
RESP012963,CMP022,CUST004877,2023-11-24,True,True,39.79
RESP012964,CMP023,CUST005027,2023-11-15,True,False,0.0
RESP012965,CMP017,CUST008471,2023-08-09,True,True,302.97
RESP012966,CMP014,CUST013558,2024-03-25,True,False,0.0
RESP012967,CMP024,CUST014770,2024-12-10,True,False,0.0
RESP012968,CMP019,CUST012181,2023-10-04,True,False,0.0
RESP012969,CMP013,CUST012058,2024-04-10,True,True,107.15
RESP012970,CMP004,CUST002211,2024-02-07,True,False,0.0
RESP012971,CMP013,CUST019782,2024-06-02,True,False,0.0
RESP012972,CMP019,CUST012460,2024-06-03,True,False,0.0
RESP012973,CMP005,CUST001388,2024-06-22,True,False,0.0
RESP012974,CMP003,CUST015864,2023-01-18,True,False,0.0
RESP012975,CMP006,CUST001090,2023-08-01,True,False,0.0
RESP012976,CMP020,CUST007788,2023-10-18,True,False,0.0
RESP012977,CMP022,CUST001797,2024-03-05,True,False,0.0
RESP012978,CMP021,CUST002654,2023-12-19,True,False,0.0
RESP012979,CMP007,CUST017199,2023-04-15,True,False,0.0
RESP012980,CMP011,CUST011937,2023-04-13,True,True,44.7
RESP012981,CMP024,CUST007732,2024-10-12,True,False,0.0
RESP012982,CMP004,CUST001707,2023-08-12,True,False,0.0
RESP012983,CMP009,CUST002617,2023-02-11,True,False,0.0
RESP012984,CMP023,CUST001200,2024-05-07,True,True,73.11
RESP012985,CMP006,CUST010167,2023-09-22,True,True,33.69
RESP012986,CMP024,CUST013648,2024-03-09,True,True,6.13
RESP012987,CMP015,CUST019091,2024-08-03,True,False,0.0
RESP012988,CMP013,CUST010593,2023-01-14,True,False,0.0
RESP012989,CMP013,CUST013197,2023-05-05,True,False,0.0
RESP012990,CMP021,CUST019313,2023-10-16,True,False,0.0
RESP012991,CMP002,CUST001284,2023-07-26,True,False,0.0
RESP012992,CMP010,CUST017343,2024-01-31,True,False,0.0
RESP012993,CMP014,CUST017651,2023-11-14,True,False,0.0
RESP012994,CMP011,CUST008754,2024-03-01,True,False,0.0
RESP012995,CMP017,CUST002193,2024-06-16,True,False,0.0
RESP012996,CMP017,CUST017672,2023-08-16,True,False,0.0
RESP012997,CMP015,CUST014701,2023-09-15,True,False,0.0
RESP012998,CMP017,CUST015128,2024-04-25,True,False,0.0
RESP012999,CMP007,CUST003426,2023-12-10,True,False,0.0
RESP013000,CMP002,CUST007179,2023-04-03,True,False,0.0
RESP013001,CMP022,CUST004786,2024-09-21,True,False,0.0
RESP013002,CMP004,CUST015110,2023-09-21,True,False,0.0
RESP013003,CMP006,CUST005581,2024-05-29,True,False,0.0
RESP013004,CMP019,CUST008985,2023-11-24,True,False,0.0
RESP013005,CMP018,CUST019069,2023-02-15,True,False,0.0
RESP013006,CMP006,CUST014571,2023-02-26,True,False,0.0
RESP013007,CMP016,CUST005943,2023-10-16,True,False,0.0
RESP013008,CMP015,CUST010152,2024-10-19,True,False,0.0
RESP013009,CMP007,CUST011652,2024-04-02,True,False,0.0
RESP013010,CMP013,CUST017677,2023-04-14,True,False,0.0
RESP013011,CMP003,CUST018698,2024-06-03,True,False,0.0
RESP013012,CMP023,CUST011054,2023-10-28,True,False,0.0
RESP013013,CMP011,CUST009952,2023-11-17,True,False,0.0
RESP013014,CMP018,CUST011930,2023-08-01,True,False,0.0
RESP013015,CMP023,CUST011941,2023-06-15,True,False,0.0
RESP013016,CMP009,CUST006486,2024-06-06,True,False,0.0
RESP013017,CMP007,CUST013861,2024-08-29,True,True,191.22
RESP013018,CMP003,CUST003027,2024-11-25,True,False,0.0
RESP013019,CMP004,CUST002535,2024-11-21,True,False,0.0
RESP013020,CMP006,CUST002647,2023-09-23,True,True,176.0
RESP013021,CMP007,CUST002572,2024-09-17,True,False,0.0
RESP013022,CMP008,CUST003144,2024-02-15,True,False,0.0
RESP013023,CMP021,CUST006957,2024-08-28,True,False,0.0
RESP013024,CMP018,CUST001302,2024-11-21,True,False,0.0
RESP013025,CMP009,CUST016854,2024-04-21,True,False,0.0
RESP013026,CMP016,CUST003377,2023-10-06,True,False,0.0
RESP013027,CMP003,CUST008783,2023-07-16,True,False,0.0
RESP013028,CMP018,CUST011976,2023-12-28,True,False,0.0
RESP013029,CMP018,CUST001909,2024-11-23,True,False,0.0
RESP013030,CMP023,CUST011805,2024-08-24,True,False,0.0
RESP013031,CMP024,CUST002303,2023-08-15,True,False,0.0
RESP013032,CMP010,CUST018929,2024-06-16,True,False,0.0
RESP013033,CMP016,CUST015752,2023-08-10,True,False,0.0
RESP013034,CMP002,CUST007330,2023-09-13,True,False,0.0
RESP013035,CMP014,CUST011163,2024-07-09,True,False,0.0
RESP013036,CMP024,CUST012577,2023-04-30,True,False,0.0
RESP013037,CMP014,CUST012723,2023-04-25,True,False,0.0
RESP013038,CMP017,CUST011033,2023-06-01,True,False,0.0
RESP013039,CMP019,CUST018517,2024-06-11,True,False,0.0
RESP013040,CMP016,CUST013852,2024-01-20,True,True,60.98
RESP013041,CMP010,CUST011006,2023-08-17,True,False,0.0
RESP013042,CMP022,CUST008690,2023-12-27,True,False,0.0
RESP013043,CMP010,CUST017431,2023-04-01,True,False,0.0
RESP013044,CMP024,CUST016315,2024-12-07,True,False,0.0
RESP013045,CMP011,CUST007043,2023-04-07,True,False,0.0
RESP013046,CMP012,CUST019655,2024-07-25,True,False,0.0
RESP013047,CMP018,CUST008586,2024-01-31,True,False,0.0
RESP013048,CMP015,CUST016949,2024-04-09,True,False,0.0
RESP013049,CMP018,CUST009165,2024-06-09,True,False,0.0
RESP013050,CMP005,CUST001707,2024-07-05,True,False,0.0
RESP013051,CMP001,CUST017895,2023-08-27,True,False,0.0
RESP013052,CMP024,CUST019158,2023-05-27,True,False,0.0
RESP013053,CMP007,CUST004423,2024-06-30,True,False,0.0
RESP013054,CMP014,CUST016638,2024-11-09,True,False,0.0
RESP013055,CMP011,CUST000351,2023-04-11,True,False,0.0
RESP013056,CMP009,CUST009491,2024-04-13,True,False,0.0
RESP013057,CMP018,CUST019582,2023-05-11,True,False,0.0
RESP013058,CMP014,CUST000877,2024-11-08,True,False,0.0
RESP013059,CMP024,CUST012886,2024-08-02,True,False,0.0
RESP013060,CMP024,CUST008543,2024-04-30,True,False,0.0
RESP013061,CMP007,CUST016275,2024-11-16,True,False,0.0
RESP013062,CMP021,CUST002710,2024-07-15,True,False,0.0
RESP013063,CMP004,CUST012252,2023-09-02,True,False,0.0
RESP013064,CMP010,CUST008875,2024-04-30,True,False,0.0
RESP013065,CMP008,CUST011648,2023-01-28,True,False,0.0
RESP013066,CMP019,CUST016917,2023-09-24,True,False,0.0
RESP013067,CMP008,CUST002161,2024-02-26,True,True,22.66
RESP013068,CMP016,CUST017878,2024-08-05,True,False,0.0
RESP013069,CMP021,CUST011840,2023-11-24,True,False,0.0
RESP013070,CMP021,CUST015007,2023-12-03,True,False,0.0
RESP013071,CMP010,CUST004430,2023-09-05,True,False,0.0
RESP013072,CMP024,CUST007678,2024-05-21,True,False,0.0
RESP013073,CMP019,CUST003936,2024-04-27,True,False,0.0
RESP013074,CMP004,CUST002461,2023-01-18,True,False,0.0
RESP013075,CMP001,CUST004867,2023-05-24,True,True,127.93
RESP013076,CMP019,CUST018588,2023-07-24,True,False,0.0
RESP013077,CMP012,CUST002444,2023-09-25,True,True,225.46
RESP013078,CMP008,CUST002382,2023-06-23,True,False,0.0
RESP013079,CMP008,CUST007603,2024-10-24,True,False,0.0
RESP013080,CMP015,CUST010044,2024-09-17,True,False,0.0
RESP013081,CMP017,CUST000650,2023-11-26,True,False,0.0
RESP013082,CMP021,CUST012650,2024-12-06,True,False,0.0
RESP013083,CMP022,CUST015862,2024-08-04,True,False,0.0
RESP013084,CMP001,CUST000818,2024-05-19,True,False,0.0
RESP013085,CMP001,CUST001601,2024-01-23,True,False,0.0
RESP013086,CMP021,CUST013706,2024-01-01,True,False,0.0
RESP013087,CMP008,CUST011286,2024-05-28,True,False,0.0
RESP013088,CMP014,CUST008360,2023-03-17,True,True,72.29
RESP013089,CMP001,CUST007950,2023-04-10,True,False,0.0
RESP013090,CMP012,CUST006188,2024-05-11,True,False,0.0
RESP013091,CMP024,CUST019276,2024-03-24,True,True,26.74
RESP013092,CMP012,CUST001204,2023-04-25,True,False,0.0
RESP013093,CMP017,CUST008511,2024-06-30,True,False,0.0
RESP013094,CMP008,CUST019414,2024-06-05,True,False,0.0
RESP013095,CMP020,CUST010736,2023-11-25,True,False,0.0
RESP013096,CMP010,CUST009177,2024-10-01,True,True,271.65
RESP013097,CMP014,CUST014317,2023-08-24,True,False,0.0
RESP013098,CMP006,CUST017005,2024-07-22,True,False,0.0
RESP013099,CMP009,CUST002069,2023-11-06,True,True,61.17
RESP013100,CMP019,CUST015808,2023-12-20,True,False,0.0
RESP013101,CMP009,CUST003464,2023-09-28,True,False,0.0
RESP013102,CMP019,CUST019156,2023-02-11,True,True,131.5
RESP013103,CMP006,CUST011725,2023-12-13,True,False,0.0
RESP013104,CMP008,CUST011807,2023-04-27,True,True,266.09
RESP013105,CMP009,CUST003599,2024-09-09,True,True,387.47
RESP013106,CMP009,CUST009423,2023-07-23,True,False,0.0
RESP013107,CMP005,CUST010977,2023-03-16,True,False,0.0
RESP013108,CMP022,CUST002480,2024-04-24,True,True,241.05
RESP013109,CMP001,CUST006340,2024-06-23,True,False,0.0
RESP013110,CMP019,CUST002224,2024-09-23,True,False,0.0
RESP013111,CMP010,CUST004970,2024-04-19,True,True,54.81
RESP013112,CMP009,CUST003214,2023-04-21,True,False,0.0
RESP013113,CMP008,CUST015583,2023-06-20,True,False,0.0
RESP013114,CMP008,CUST001129,2023-02-06,True,False,0.0
RESP013115,CMP013,CUST005431,2023-01-26,True,False,0.0
RESP013116,CMP004,CUST002353,2024-11-20,True,False,0.0
RESP013117,CMP004,CUST017918,2023-07-06,True,False,0.0
RESP013118,CMP001,CUST005084,2024-11-12,True,False,0.0
RESP013119,CMP005,CUST005770,2023-12-17,True,False,0.0
RESP013120,CMP002,CUST004390,2024-10-30,True,False,0.0
RESP013121,CMP010,CUST011732,2023-11-05,True,False,0.0
RESP013122,CMP006,CUST008055,2023-05-10,True,False,0.0
RESP013123,CMP010,CUST005493,2024-11-26,True,False,0.0
RESP013124,CMP009,CUST009466,2024-07-08,True,False,0.0
RESP013125,CMP020,CUST017889,2024-01-07,True,False,0.0
RESP013126,CMP007,CUST017363,2023-01-22,True,True,139.66
RESP013127,CMP005,CUST019295,2024-02-24,True,False,0.0
RESP013128,CMP020,CUST008341,2023-10-27,True,False,0.0
RESP013129,CMP014,CUST016729,2023-01-16,True,False,0.0
RESP013130,CMP002,CUST001046,2023-10-29,True,False,0.0
RESP013131,CMP006,CUST008025,2023-12-23,True,False,0.0
RESP013132,CMP019,CUST004533,2023-01-23,True,False,0.0
RESP013133,CMP007,CUST000968,2024-11-06,True,False,0.0
RESP013134,CMP002,CUST004164,2023-11-25,True,False,0.0
RESP013135,CMP016,CUST014034,2024-02-28,True,False,0.0
RESP013136,CMP013,CUST000513,2023-03-04,True,False,0.0
RESP013137,CMP022,CUST006969,2024-07-08,True,False,0.0
RESP013138,CMP020,CUST018050,2024-05-02,True,False,0.0
RESP013139,CMP006,CUST004594,2024-04-13,True,False,0.0
RESP013140,CMP010,CUST011046,2023-08-15,True,False,0.0
RESP013141,CMP002,CUST016226,2023-04-30,True,False,0.0
RESP013142,CMP021,CUST008622,2023-01-12,True,False,0.0
RESP013143,CMP015,CUST017890,2024-04-23,True,False,0.0
RESP013144,CMP023,CUST001346,2023-09-03,True,False,0.0
RESP013145,CMP008,CUST016000,2023-02-12,True,False,0.0
RESP013146,CMP021,CUST013604,2023-07-19,True,False,0.0
RESP013147,CMP018,CUST007871,2024-01-01,True,False,0.0
RESP013148,CMP009,CUST000751,2023-08-30,True,True,28.67
RESP013149,CMP010,CUST013587,2023-07-18,True,False,0.0
RESP013150,CMP010,CUST012521,2023-02-07,True,False,0.0
RESP013151,CMP010,CUST015133,2024-02-08,True,True,271.19
RESP013152,CMP023,CUST005111,2024-01-05,True,False,0.0
RESP013153,CMP004,CUST008910,2024-06-11,True,False,0.0
RESP013154,CMP018,CUST018833,2023-10-05,True,False,0.0
RESP013155,CMP007,CUST003178,2023-01-07,True,True,105.94
RESP013156,CMP012,CUST000237,2023-05-08,True,True,180.07
RESP013157,CMP004,CUST017131,2024-08-25,True,False,0.0
RESP013158,CMP005,CUST005572,2024-11-15,True,True,68.18
RESP013159,CMP019,CUST019032,2023-07-24,True,False,0.0
RESP013160,CMP010,CUST003925,2023-12-13,True,False,0.0
RESP013161,CMP018,CUST006412,2023-10-15,True,False,0.0
RESP013162,CMP004,CUST003141,2023-02-16,True,False,0.0
RESP013163,CMP022,CUST001845,2024-02-27,True,False,0.0
RESP013164,CMP022,CUST008330,2024-09-28,True,False,0.0
RESP013165,CMP013,CUST000985,2023-09-12,True,True,89.59
RESP013166,CMP004,CUST009553,2023-04-30,True,False,0.0
RESP013167,CMP007,CUST003841,2023-04-12,True,True,55.59
RESP013168,CMP016,CUST009057,2024-04-25,True,False,0.0
RESP013169,CMP006,CUST010552,2024-04-25,True,False,0.0
RESP013170,CMP010,CUST011829,2024-11-18,True,False,0.0
RESP013171,CMP021,CUST017648,2023-10-10,True,True,149.92
RESP013172,CMP020,CUST008813,2024-02-14,True,False,0.0
RESP013173,CMP009,CUST016281,2024-09-07,True,False,0.0
RESP013174,CMP005,CUST000627,2023-09-27,True,False,0.0
RESP013175,CMP014,CUST001445,2024-12-14,True,False,0.0
RESP013176,CMP017,CUST002458,2024-11-24,True,False,0.0
RESP013177,CMP007,CUST001806,2023-04-26,True,False,0.0
RESP013178,CMP013,CUST001670,2023-01-21,True,False,0.0
RESP013179,CMP008,CUST000482,2023-11-06,True,False,0.0
RESP013180,CMP010,CUST004790,2024-05-18,True,False,0.0
RESP013181,CMP009,CUST010606,2024-05-27,True,False,0.0
RESP013182,CMP024,CUST010236,2024-05-14,True,False,0.0
RESP013183,CMP017,CUST002248,2023-02-22,True,True,57.37
RESP013184,CMP024,CUST003818,2024-12-10,True,False,0.0
RESP013185,CMP017,CUST008500,2023-04-20,True,True,39.03
RESP013186,CMP012,CUST005603,2023-11-18,True,False,0.0
RESP013187,CMP001,CUST013437,2024-02-28,True,False,0.0
RESP013188,CMP022,CUST019304,2024-07-18,True,False,0.0
RESP013189,CMP019,CUST006246,2024-11-25,True,False,0.0
RESP013190,CMP012,CUST012701,2024-02-03,True,False,0.0
RESP013191,CMP016,CUST006356,2024-12-01,True,True,99.26
RESP013192,CMP004,CUST010858,2023-04-05,True,False,0.0
RESP013193,CMP016,CUST018487,2024-03-06,True,True,168.33
RESP013194,CMP023,CUST015821,2024-06-09,True,False,0.0
RESP013195,CMP023,CUST016086,2023-05-27,True,False,0.0
RESP013196,CMP017,CUST001386,2024-08-11,True,False,0.0
RESP013197,CMP005,CUST010752,2023-09-23,True,True,72.57
RESP013198,CMP015,CUST009648,2023-01-28,True,False,0.0
RESP013199,CMP009,CUST000554,2024-05-31,True,False,0.0
RESP013200,CMP014,CUST018257,2024-04-17,True,False,0.0
RESP013201,CMP014,CUST004861,2023-07-05,True,True,123.76
RESP013202,CMP013,CUST009834,2023-01-13,True,False,0.0
RESP013203,CMP003,CUST018894,2023-07-06,True,False,0.0
RESP013204,CMP005,CUST013611,2024-10-16,True,False,0.0
RESP013205,CMP005,CUST011573,2023-03-03,True,False,0.0
RESP013206,CMP005,CUST010000,2024-02-28,True,False,0.0
RESP013207,CMP001,CUST014644,2024-04-05,True,False,0.0
RESP013208,CMP003,CUST016369,2024-11-23,True,True,68.8
RESP013209,CMP019,CUST017902,2024-02-12,True,False,0.0
RESP013210,CMP014,CUST008096,2023-02-21,True,False,0.0
RESP013211,CMP006,CUST018966,2024-11-16,True,False,0.0
RESP013212,CMP016,CUST010714,2024-12-16,True,False,0.0
RESP013213,CMP023,CUST005138,2024-10-20,True,False,0.0
RESP013214,CMP023,CUST007809,2023-03-25,True,False,0.0
RESP013215,CMP015,CUST014391,2023-04-20,True,False,0.0
RESP013216,CMP011,CUST009098,2024-12-20,True,False,0.0
RESP013217,CMP011,CUST013561,2024-04-13,True,False,0.0
RESP013218,CMP022,CUST017823,2023-05-22,True,False,0.0
RESP013219,CMP021,CUST008648,2024-01-07,True,False,0.0
RESP013220,CMP008,CUST016220,2024-02-18,True,False,0.0
RESP013221,CMP001,CUST004394,2024-07-31,True,False,0.0
RESP013222,CMP014,CUST007784,2024-01-16,True,False,0.0
RESP013223,CMP009,CUST015536,2024-12-10,True,False,0.0
RESP013224,CMP024,CUST010530,2023-08-15,True,True,36.79
RESP013225,CMP009,CUST009862,2023-07-09,True,False,0.0
RESP013226,CMP004,CUST012789,2023-01-13,True,False,0.0
RESP013227,CMP013,CUST001040,2023-04-18,True,False,0.0
RESP013228,CMP006,CUST015480,2024-10-29,True,False,0.0
RESP013229,CMP003,CUST002801,2024-01-04,True,False,0.0
RESP013230,CMP018,CUST018158,2023-04-06,True,True,283.69
RESP013231,CMP024,CUST007756,2023-05-04,True,False,0.0
RESP013232,CMP023,CUST008771,2024-09-29,True,False,0.0
RESP013233,CMP017,CUST006086,2024-10-21,True,False,0.0
RESP013234,CMP004,CUST017815,2023-10-23,True,False,0.0
RESP013235,CMP018,CUST003959,2024-05-13,True,False,0.0
RESP013236,CMP021,CUST009670,2024-07-23,True,True,205.25
RESP013237,CMP003,CUST001239,2023-02-28,True,False,0.0
RESP013238,CMP016,CUST017512,2023-12-28,True,False,0.0
RESP013239,CMP018,CUST003158,2024-08-19,True,False,0.0
RESP013240,CMP011,CUST010035,2023-05-05,True,False,0.0
RESP013241,CMP021,CUST000405,2024-01-03,True,False,0.0
RESP013242,CMP019,CUST011170,2023-04-30,True,False,0.0
RESP013243,CMP017,CUST012033,2023-01-16,True,True,26.96
RESP013244,CMP011,CUST010559,2024-04-04,True,False,0.0
RESP013245,CMP003,CUST018811,2024-09-09,True,False,0.0
RESP013246,CMP023,CUST010521,2023-08-23,True,False,0.0
RESP013247,CMP012,CUST000900,2024-03-01,True,False,0.0
RESP013248,CMP006,CUST012137,2024-01-10,True,False,0.0
RESP013249,CMP006,CUST000638,2024-10-06,True,False,0.0
RESP013250,CMP021,CUST016201,2023-04-21,True,False,0.0
RESP013251,CMP019,CUST007483,2023-04-24,True,True,47.48
RESP013252,CMP002,CUST015907,2024-05-05,True,False,0.0
RESP013253,CMP012,CUST019702,2023-02-11,True,False,0.0
RESP013254,CMP004,CUST005302,2024-02-12,True,False,0.0
RESP013255,CMP008,CUST016697,2024-06-26,True,False,0.0
RESP013256,CMP019,CUST005658,2024-05-31,True,True,58.76
RESP013257,CMP015,CUST003325,2023-06-09,True,False,0.0
RESP013258,CMP009,CUST000481,2024-02-01,True,False,0.0
RESP013259,CMP011,CUST006643,2024-05-27,True,False,0.0
RESP013260,CMP001,CUST003571,2024-08-31,True,False,0.0
RESP013261,CMP014,CUST001854,2023-06-19,True,False,0.0
RESP013262,CMP002,CUST012713,2024-09-12,True,True,263.18
RESP013263,CMP006,CUST001946,2023-01-11,True,False,0.0
RESP013264,CMP021,CUST011065,2024-03-27,True,False,0.0
RESP013265,CMP017,CUST006876,2023-09-05,True,False,0.0
RESP013266,CMP022,CUST009470,2024-10-08,True,True,198.63
RESP013267,CMP020,CUST005827,2024-07-07,True,False,0.0
RESP013268,CMP006,CUST016346,2023-10-07,True,False,0.0
RESP013269,CMP022,CUST016766,2023-07-16,True,True,62.69
RESP013270,CMP003,CUST014462,2024-05-17,True,True,193.59
RESP013271,CMP017,CUST002879,2024-08-26,True,False,0.0
RESP013272,CMP022,CUST017766,2024-11-28,True,False,0.0
RESP013273,CMP009,CUST014257,2024-03-01,True,False,0.0
RESP013274,CMP001,CUST018113,2024-02-27,True,False,0.0
RESP013275,CMP006,CUST017734,2023-02-25,True,True,172.38
RESP013276,CMP010,CUST010833,2024-01-23,True,False,0.0
RESP013277,CMP005,CUST019663,2023-08-27,True,False,0.0
RESP013278,CMP016,CUST004275,2023-02-14,True,False,0.0
RESP013279,CMP022,CUST008196,2024-10-16,True,True,31.93
RESP013280,CMP016,CUST015866,2024-12-20,True,False,0.0
RESP013281,CMP013,CUST000057,2023-12-31,True,False,0.0
RESP013282,CMP021,CUST008938,2024-02-14,True,True,210.57
RESP013283,CMP013,CUST013437,2024-08-14,True,False,0.0
RESP013284,CMP001,CUST013935,2023-06-13,True,False,0.0
RESP013285,CMP012,CUST010447,2023-06-19,True,False,0.0
RESP013286,CMP024,CUST016990,2024-04-15,True,True,55.29
RESP013287,CMP013,CUST008789,2024-11-09,True,False,0.0
RESP013288,CMP003,CUST017266,2023-02-21,True,True,98.06
RESP013289,CMP020,CUST011406,2024-02-21,True,False,0.0
RESP013290,CMP003,CUST011720,2024-03-09,True,False,0.0
RESP013291,CMP015,CUST019591,2024-04-23,True,False,0.0
RESP013292,CMP003,CUST008631,2023-08-10,True,True,221.29
RESP013293,CMP009,CUST004566,2023-05-16,True,False,0.0
RESP013294,CMP019,CUST006233,2024-10-18,True,False,0.0
RESP013295,CMP001,CUST013298,2024-03-03,True,False,0.0
RESP013296,CMP014,CUST010682,2023-03-12,True,False,0.0
RESP013297,CMP013,CUST018393,2024-01-10,True,False,0.0
RESP013298,CMP004,CUST004040,2024-04-20,True,False,0.0
RESP013299,CMP010,CUST019832,2024-09-26,True,True,108.34
RESP013300,CMP003,CUST001258,2023-02-04,True,False,0.0
RESP013301,CMP011,CUST003038,2023-12-04,True,False,0.0
RESP013302,CMP004,CUST013788,2024-10-17,True,False,0.0
RESP013303,CMP006,CUST015822,2023-02-12,True,False,0.0
