card_id,customer_id,product_id,card_type,issue_date,credit_limit,credit_utilization,monthly_spend,avg_transaction_value,is_active,digital_wallet_enabled,late_payment_flag
CARD000911,CUST001612,PRD04,Debit Card,2022-10-05,0.0,,808.2,81.4,False,False,False
CARD000912,CUST001613,PRD04,Debit Card,2022-05-16,0.0,,355.1,75.99,True,True,False
CARD000913,CUST001615,PRD03,Credit Card,2022-06-27,14500.0,0.425,257.37,88.82,True,True,False
CARD000914,CUST001618,PRD03,Credit Card,2018-02-10,2200.0,0.299,72.99,18.91,True,False,False
CARD000915,CUST001619,PRD03,Credit Card,2022-10-07,14150.0,0.501,322.1,67.27,True,True,False
CARD000916,CUST001622,PRD03,Credit Card,2023-11-14,3560.0,0.596,109.75,43.58,True,True,False
CARD000917,CUST001623,PRD04,Debit Card,2021-07-15,0.0,,94.59,29.43,True,False,False
CARD000918,CUST001634,PRD03,Credit Card,2024-10-08,590.0,0.326,197.27,63.86,True,True,False
CARD000919,CUST001644,PRD03,Credit Card,2023-05-18,2310.0,0.201,125.32,88.45,False,False,False
CARD000920,CUST001645,PRD03,Credit Card,2020-10-20,9950.0,0.546,149.15,10.64,True,True,False
CARD000921,CUST001645,PRD04,Debit Card,2022-07-17,0.0,,230.73,52.98,True,False,False
CARD000922,CUST001646,PRD03,Credit Card,2016-11-03,10190.0,0.528,243.05,51.99,True,False,False
CARD000923,CUST001647,PRD03,Credit Card,2020-05-22,12630.0,0.404,310.85,68.54,True,False,False
CARD000924,CUST001648,PRD03,Credit Card,2024-12-15,4680.0,0.257,144.93,16.86,True,False,False
CARD000925,CUST001648,PRD04,Debit Card,2022-10-27,0.0,,237.6,87.93,True,True,False
CARD000926,CUST001650,PRD03,Credit Card,2020-10-08,4630.0,0.054,186.85,53.67,True,True,False
CARD000927,CUST001652,PRD03,Credit Card,2023-08-20,9630.0,0.346,132.58,63.23,True,False,False
CARD000928,CUST001652,PRD04,Debit Card,2021-10-12,0.0,,186.98,43.05,True,True,False
CARD000929,CUST001653,PRD04,Debit Card,2021-08-14,0.0,,146.94,73.62,True,True,False
CARD000930,CUST001656,PRD03,Credit Card,2024-02-03,4480.0,0.189,532.83,36.27,True,False,False
CARD000931,CUST001657,PRD03,Credit Card,2024-07-25,3760.0,0.257,24.61,29.05,True,True,False
CARD000932,CUST001657,PRD04,Debit Card,2023-09-18,0.0,,74.83,79.18,True,False,False
CARD000933,CUST001658,PRD03,Credit Card,2022-07-12,8750.0,0.13,42.71,73.26,True,True,False
CARD000934,CUST001659,PRD03,Credit Card,2023-02-02,9280.0,0.625,195.49,71.47,True,False,False
CARD000935,CUST001663,PRD03,Credit Card,2024-08-02,14140.0,0.498,415.71,62.04,True,True,False
CARD000936,CUST001664,PRD04,Debit Card,2022-04-08,0.0,,178.23,23.45,True,False,False
CARD000937,CUST001665,PRD03,Credit Card,2022-02-19,11240.0,0.612,296.22,80.67,True,True,False
CARD000938,CUST001665,PRD04,Debit Card,2021-03-24,0.0,,128.96,26.24,True,False,False
CARD000939,CUST001666,PRD04,Debit Card,2024-10-05,0.0,,169.9,51.03,True,True,False
CARD000940,CUST001667,PRD03,Credit Card,2023-07-27,5450.0,0.569,69.07,53.72,True,False,False
CARD000941,CUST001668,PRD03,Credit Card,2020-04-22,2080.0,0.364,197.78,15.99,True,True,False
CARD000942,CUST001672,PRD04,Debit Card,2023-07-08,0.0,,86.45,78.53,True,False,False
CARD000943,CUST001673,PRD04,Debit Card,2024-08-27,0.0,,51.26,61.06,True,True,False
CARD000944,CUST001674,PRD04,Debit Card,2021-10-14,0.0,,103.85,49.44,True,False,False
CARD000945,CUST001675,PRD03,Credit Card,2024-12-04,12520.0,0.419,178.76,41.35,True,False,False
CARD000946,CUST001676,PRD03,Credit Card,2023-01-12,10330.0,0.329,218.11,26.22,True,True,True
CARD000947,CUST001677,PRD04,Debit Card,2021-03-08,0.0,,218.21,65.84,True,True,False
CARD000948,CUST001678,PRD03,Credit Card,2021-09-11,10340.0,0.082,538.86,14.93,True,True,False
CARD000949,CUST001679,PRD04,Debit Card,2018-08-30,0.0,,447.05,24.35,True,True,False
CARD000950,CUST001680,PRD03,Credit Card,2024-04-03,1800.0,0.119,99.43,82.14,True,False,False
CARD000951,CUST001682,PRD03,Credit Card,2023-05-23,13790.0,0.26,174.69,75.44,False,True,False
CARD000952,CUST001683,PRD03,Credit Card,2024-11-20,7440.0,0.193,105.31,35.9,False,True,False
CARD000953,CUST001686,PRD03,Credit Card,2024-07-11,10350.0,0.377,179.1,75.11,True,True,False
CARD000954,CUST001687,PRD04,Debit Card,2020-07-23,0.0,,350.47,41.37,True,True,False
CARD000955,CUST001689,PRD03,Credit Card,2020-02-15,10210.0,0.182,338.24,43.98,True,True,False
CARD000956,CUST001693,PRD03,Credit Card,2023-07-31,7370.0,0.053,161.53,71.59,True,True,False
CARD000957,CUST001693,PRD04,Debit Card,2023-04-28,0.0,,356.25,22.89,True,False,False
CARD000958,CUST001696,PRD04,Debit Card,2024-05-05,0.0,,170.43,76.26,True,False,False
CARD000959,CUST001697,PRD03,Credit Card,2023-08-24,6470.0,0.307,166.93,40.57,True,True,False
CARD000960,CUST001697,PRD04,Debit Card,2022-06-04,0.0,,431.88,18.4,True,True,False
CARD000961,CUST001701,PRD04,Debit Card,2024-11-21,0.0,,209.75,15.56,True,False,False
CARD000962,CUST001702,PRD04,Debit Card,2024-04-18,0.0,,140.86,15.27,True,True,False
CARD000963,CUST001703,PRD04,Debit Card,2024-05-19,0.0,,303.58,84.03,True,True,False
CARD000964,CUST001705,PRD03,Credit Card,2021-01-11,6050.0,0.247,182.34,23.1,True,True,False
CARD000965,CUST001705,PRD04,Debit Card,2021-09-09,0.0,,121.06,16.44,True,False,False
CARD000966,CUST001706,PRD03,Credit Card,2024-04-02,5160.0,0.277,36.29,27.76,True,True,False
CARD000967,CUST001706,PRD04,Debit Card,2023-10-04,0.0,,93.99,26.35,True,False,False
CARD000968,CUST001707,PRD03,Credit Card,2024-12-23,10480.0,0.398,391.78,36.08,True,True,False
CARD000969,CUST001707,PRD04,Debit Card,2022-07-30,0.0,,101.79,70.21,True,True,False
CARD000970,CUST001713,PRD03,Credit Card,2024-06-24,8730.0,0.226,27.42,28.22,True,True,False
CARD000971,CUST001713,PRD04,Debit Card,2023-05-24,0.0,,239.38,74.2,True,False,False
CARD000972,CUST001714,PRD03,Credit Card,2024-05-15,8400.0,0.38,67.4,82.67,True,False,False
CARD000973,CUST001719,PRD03,Credit Card,2023-10-23,9070.0,0.335,34.1,14.63,True,True,True
CARD000974,CUST001719,PRD04,Debit Card,2022-07-18,0.0,,79.37,40.98,True,False,False
CARD000975,CUST001720,PRD04,Debit Card,2024-08-31,0.0,,240.93,89.35,True,True,False
CARD000976,CUST001721,PRD03,Credit Card,2022-05-03,1720.0,0.236,135.48,58.92,True,True,False
CARD000977,CUST001724,PRD04,Debit Card,2024-12-18,0.0,,72.41,66.66,False,True,False
CARD000978,CUST001724,PRD03,Credit Card,2022-01-15,4840.0,0.432,132.6,80.65,True,True,True
CARD000979,CUST001725,PRD04,Debit Card,2024-04-24,0.0,,84.7,27.47,False,True,False
CARD000980,CUST001726,PRD04,Debit Card,2022-02-14,0.0,,44.82,33.08,True,True,False
CARD000981,CUST001728,PRD03,Credit Card,2023-02-02,2940.0,0.29,255.5,57.03,True,True,True
CARD000982,CUST001730,PRD03,Credit Card,2024-12-24,2220.0,0.425,524.45,45.69,True,True,False
CARD000983,CUST001730,PRD04,Debit Card,2024-12-06,0.0,,130.63,19.09,True,False,False
CARD000984,CUST001735,PRD04,Debit Card,2023-07-08,0.0,,65.8,23.61,True,False,False
CARD000985,CUST001735,PRD03,Credit Card,2024-08-08,12690.0,0.2,305.81,8.01,True,False,False
CARD000986,CUST001738,PRD04,Debit Card,2024-10-13,0.0,,396.91,64.82,True,True,False
CARD000987,CUST001741,PRD03,Credit Card,2023-04-17,5270.0,0.328,232.75,14.99,True,False,False
CARD000988,CUST001742,PRD04,Debit Card,2021-10-24,0.0,,175.87,82.94,True,True,False
CARD000989,CUST001745,PRD03,Credit Card,2024-09-01,850.0,0.134,379.73,55.84,True,False,False
CARD000990,CUST001746,PRD04,Debit Card,2017-05-12,0.0,,63.02,61.71,True,False,False
CARD000991,CUST001749,PRD03,Credit Card,2023-02-10,11020.0,0.071,268.74,21.49,False,True,False
CARD000992,CUST001751,PRD03,Credit Card,2024-07-10,10920.0,0.688,252.28,85.06,True,False,False
CARD000993,CUST001751,PRD04,Debit Card,2024-07-17,0.0,,135.29,88.23,True,True,False
CARD000994,CUST001753,PRD03,Credit Card,2022-11-18,8910.0,0.287,31.45,54.56,True,True,True
CARD000995,CUST001756,PRD03,Credit Card,2022-06-01,12490.0,0.298,102.6,42.82,True,True,True
CARD000996,CUST001757,PRD04,Debit Card,2023-01-25,0.0,,140.43,34.11,False,True,False
CARD000997,CUST001762,PRD03,Credit Card,2023-02-13,8770.0,0.501,157.66,56.73,True,True,False
CARD000998,CUST001764,PRD04,Debit Card,2021-10-23,0.0,,301.37,72.52,True,True,False
CARD000999,CUST001765,PRD04,Debit Card,2020-03-11,0.0,,141.96,17.74,True,True,False
CARD001000,CUST001766,PRD04,Debit Card,2023-12-05,0.0,,83.01,74.28,True,True,False
CARD001001,CUST001770,PRD03,Credit Card,2024-03-28,7700.0,0.462,99.9,9.14,True,False,False
CARD001002,CUST001771,PRD03,Credit Card,2024-06-14,1260.0,0.379,330.17,29.14,True,False,False
CARD001003,CUST001772,PRD04,Debit Card,2020-07-07,0.0,,11.61,68.88,True,False,False
CARD001004,CUST001774,PRD03,Credit Card,2024-03-14,5570.0,0.413,89.69,32.13,True,False,False
CARD001005,CUST001776,PRD04,Debit Card,2023-07-13,0.0,,169.99,55.49,True,True,False
CARD001006,CUST001777,PRD04,Debit Card,2017-10-08,0.0,,29.86,25.86,True,False,False
CARD001007,CUST001778,PRD04,Debit Card,2021-12-11,0.0,,250.1,9.46,True,False,False
CARD001008,CUST001785,PRD03,Credit Card,2023-06-01,7950.0,0.271,130.2,8.33,True,True,False
CARD001009,CUST001785,PRD04,Debit Card,2024-06-10,0.0,,348.86,20.65,True,False,False
CARD001010,CUST001787,PRD04,Debit Card,2024-11-09,0.0,,383.93,32.18,True,False,False
CARD001011,CUST001788,PRD04,Debit Card,2023-01-17,0.0,,122.08,44.55,True,False,False
CARD001012,CUST001790,PRD03,Credit Card,2018-12-17,13790.0,0.119,284.82,48.53,True,False,False
CARD001013,CUST001792,PRD03,Credit Card,2024-12-01,14140.0,0.454,68.22,21.67,True,True,False
CARD001014,CUST001793,PRD03,Credit Card,2022-04-27,2930.0,0.64,443.08,77.54,True,True,False
CARD001015,CUST001794,PRD04,Debit Card,2024-12-01,0.0,,73.16,33.99,True,False,False
CARD001016,CUST001795,PRD03,Credit Card,2024-07-19,11580.0,0.234,361.02,39.97,False,False,False
CARD001017,CUST001797,PRD03,Credit Card,2021-05-03,4070.0,0.332,421.88,53.98,True,True,False
CARD001018,CUST001797,PRD04,Debit Card,2024-12-01,0.0,,83.04,72.48,True,False,False
CARD001019,CUST001798,PRD04,Debit Card,2022-06-09,0.0,,245.05,41.19,True,True,False
CARD001020,CUST001800,PRD04,Debit Card,2024-08-16,0.0,,253.5,36.84,True,True,False
CARD001021,CUST001801,PRD03,Credit Card,2024-08-31,7470.0,0.617,305.62,13.49,True,False,False
CARD001022,CUST001803,PRD04,Debit Card,2024-10-19,0.0,,57.32,37.22,True,False,False
CARD001023,CUST001804,PRD04,Debit Card,2021-05-22,0.0,,166.08,89.31,True,False,False
CARD001024,CUST001805,PRD04,Debit Card,2024-11-07,0.0,,359.77,39.25,True,False,False
CARD001025,CUST001805,PRD03,Credit Card,2024-09-17,9030.0,0.383,184.36,35.14,True,False,False
CARD001026,CUST001808,PRD03,Credit Card,2019-12-28,3970.0,0.09,90.49,38.79,True,False,False
CARD001027,CUST001809,PRD03,Credit Card,2023-06-27,3790.0,0.34,173.9,16.81,True,True,False
CARD001028,CUST001814,PRD03,Credit Card,2023-09-29,2550.0,0.122,305.65,42.54,True,True,False
CARD001029,CUST001816,PRD03,Credit Card,2017-05-23,13900.0,0.58,177.77,76.65,True,True,True
CARD001030,CUST001817,PRD04,Debit Card,2022-03-07,0.0,,104.4,64.87,True,True,False
CARD001031,CUST001819,PRD04,Debit Card,2023-10-03,0.0,,128.13,36.24,True,False,False
CARD001032,CUST001821,PRD03,Credit Card,2017-01-30,5160.0,0.773,210.64,35.99,True,True,False
CARD001033,CUST001824,PRD03,Credit Card,2023-09-12,6470.0,0.326,65.86,55.21,True,False,False
CARD001034,CUST001827,PRD04,Debit Card,2024-07-02,0.0,,66.21,59.47,True,True,False
CARD001035,CUST001837,PRD04,Debit Card,2023-05-24,0.0,,65.33,74.54,True,True,False
CARD001036,CUST001838,PRD03,Credit Card,2023-01-09,13840.0,0.523,145.44,48.4,True,True,True
CARD001037,CUST001841,PRD04,Debit Card,2023-06-12,0.0,,244.13,44.93,True,False,False
CARD001038,CUST001843,PRD03,Credit Card,2022-09-28,11210.0,0.179,145.1,22.94,True,True,True
CARD001039,CUST001845,PRD03,Credit Card,2022-12-27,5260.0,0.483,90.64,44.83,True,False,False
CARD001040,CUST001846,PRD03,Credit Card,2021-04-23,740.0,0.245,253.36,71.34,True,False,False
CARD001041,CUST001847,PRD03,Credit Card,2024-11-18,7710.0,0.357,131.48,84.08,True,False,False
CARD001042,CUST001849,PRD03,Credit Card,2024-01-14,6780.0,0.5,214.82,36.46,True,False,False
CARD001043,CUST001850,PRD03,Credit Card,2021-09-24,9300.0,0.381,330.38,10.9,True,True,False
CARD001044,CUST001853,PRD03,Credit Card,2023-05-22,8020.0,0.123,453.74,46.88,True,True,False
CARD001045,CUST001854,PRD03,Credit Card,2024-12-20,14980.0,0.546,85.66,25.08,True,False,False
CARD001046,CUST001854,PRD04,Debit Card,2024-12-22,0.0,,186.13,21.84,True,False,False
CARD001047,CUST001855,PRD04,Debit Card,2023-09-17,0.0,,347.9,52.35,True,False,False
CARD001048,CUST001857,PRD03,Credit Card,2022-12-27,2990.0,0.509,94.1,23.31,True,True,True
CARD001049,CUST001858,PRD03,Credit Card,2023-10-14,2870.0,0.239,114.31,72.29,True,True,False
CARD001050,CUST001858,PRD04,Debit Card,2023-12-01,0.0,,48.11,62.26,True,False,False
CARD001051,CUST001861,PRD03,Credit Card,2023-12-12,3200.0,0.393,184.41,70.96,True,True,False
CARD001052,CUST001862,PRD04,Debit Card,2023-09-13,0.0,,75.68,75.64,True,False,False
CARD001053,CUST001862,PRD03,Credit Card,2024-05-31,9440.0,0.525,123.38,58.88,True,True,False
CARD001054,CUST001865,PRD04,Debit Card,2024-08-02,0.0,,166.29,47.72,True,True,False
CARD001055,CUST001867,PRD04,Debit Card,2023-08-01,0.0,,260.82,32.27,True,True,False
CARD001056,CUST001868,PRD03,Credit Card,2021-05-21,2380.0,0.272,363.39,51.54,True,True,True
CARD001057,CUST001870,PRD03,Credit Card,2023-03-22,10930.0,0.403,167.79,40.58,True,True,False
CARD001058,CUST001872,PRD03,Credit Card,2024-03-27,11740.0,0.098,279.61,17.37,True,False,False
CARD001059,CUST001875,PRD04,Debit Card,2021-03-18,0.0,,86.14,81.79,True,False,False
CARD001060,CUST001876,PRD03,Credit Card,2024-10-05,9940.0,0.608,577.99,58.15,True,True,False
CARD001061,CUST001876,PRD04,Debit Card,2023-08-07,0.0,,110.41,60.63,True,True,False
CARD001062,CUST001878,PRD03,Credit Card,2024-08-24,8890.0,0.69,143.34,85.25,False,False,False
CARD001063,CUST001879,PRD03,Credit Card,2024-10-24,3650.0,0.531,105.21,20.88,True,False,False
CARD001064,CUST001879,PRD04,Debit Card,2024-07-13,0.0,,276.42,54.36,True,True,False
CARD001065,CUST001880,PRD04,Debit Card,2023-01-28,0.0,,147.54,50.15,True,False,False
CARD001066,CUST001881,PRD04,Debit Card,2024-08-30,0.0,,190.81,71.05,True,True,False
CARD001067,CUST001883,PRD03,Credit Card,2024-11-29,12280.0,0.466,230.61,41.5,True,False,False
CARD001068,CUST001884,PRD03,Credit Card,2022-11-25,14400.0,0.442,117.97,49.32,True,True,False
CARD001069,CUST001884,PRD04,Debit Card,2020-03-22,0.0,,681.87,35.96,True,False,False
CARD001070,CUST001885,PRD03,Credit Card,2021-10-05,4000.0,0.585,135.03,34.07,True,False,False
CARD001071,CUST001887,PRD03,Credit Card,2021-09-02,3660.0,0.347,245.49,59.04,True,False,False
CARD001072,CUST001888,PRD03,Credit Card,2024-05-18,12990.0,0.438,111.7,88.38,True,False,True
CARD001073,CUST001890,PRD04,Debit Card,2021-01-28,0.0,,73.27,46.5,True,False,False
CARD001074,CUST001891,PRD04,Debit Card,2024-12-25,0.0,,225.89,63.3,True,True,False
CARD001075,CUST001892,PRD04,Debit Card,2023-11-30,0.0,,183.03,75.61,True,True,False
CARD001076,CUST001893,PRD04,Debit Card,2022-10-31,0.0,,102.61,21.76,True,False,False
CARD001077,CUST001899,PRD04,Debit Card,2023-12-07,0.0,,69.0,68.17,True,False,False
CARD001078,CUST001900,PRD03,Credit Card,2020-07-18,7820.0,0.569,477.32,22.84,True,False,False
CARD001079,CUST001903,PRD04,Debit Card,2021-12-19,0.0,,63.89,21.88,True,True,False
CARD001080,CUST001906,PRD04,Debit Card,2023-07-22,0.0,,108.8,63.35,True,True,False
CARD001081,CUST001908,PRD04,Debit Card,2021-11-23,0.0,,31.35,25.09,True,False,False
CARD001082,CUST001912,PRD04,Debit Card,2023-05-20,0.0,,196.24,46.7,True,False,False
CARD001083,CUST001914,PRD03,Credit Card,2023-05-09,13600.0,0.401,682.07,82.02,True,True,False
CARD001084,CUST001915,PRD04,Debit Card,2022-09-29,0.0,,111.34,58.16,True,True,False
CARD001085,CUST001916,PRD03,Credit Card,2022-09-30,14380.0,0.567,185.04,42.6,True,True,False
CARD001086,CUST001917,PRD03,Credit Card,2020-03-29,9720.0,0.163,218.06,39.0,True,True,False
CARD001087,CUST001917,PRD04,Debit Card,2022-07-13,0.0,,194.97,32.41,True,True,False
CARD001088,CUST001918,PRD03,Credit Card,2020-01-11,5260.0,0.173,152.96,10.62,True,True,False
CARD001089,CUST001919,PRD03,Credit Card,2024-05-30,3290.0,0.39,121.81,63.6,True,True,False
CARD001090,CUST001925,PRD04,Debit Card,2023-11-20,0.0,,137.94,10.22,True,False,False
CARD001091,CUST001926,PRD03,Credit Card,2018-12-15,9870.0,0.219,119.8,51.25,True,False,False
CARD001092,CUST001927,PRD03,Credit Card,2017-04-08,6770.0,0.335,284.6,14.06,True,True,False
CARD001093,CUST001929,PRD03,Credit Card,2023-03-16,1590.0,0.315,375.59,37.77,True,False,False
CARD001094,CUST001931,PRD03,Credit Card,2024-09-24,10000.0,0.191,263.15,15.24,True,True,False
CARD001095,CUST001934,PRD04,Debit Card,2024-08-16,0.0,,81.29,52.67,True,False,False
CARD001096,CUST001943,PRD03,Credit Card,2023-06-03,6200.0,0.495,284.45,28.93,True,True,False
CARD001097,CUST001944,PRD03,Credit Card,2024-01-31,2480.0,0.224,83.0,73.45,True,True,False
CARD001098,CUST001945,PRD04,Debit Card,2024-01-07,0.0,,125.0,68.86,True,False,False
CARD001099,CUST001947,PRD03,Credit Card,2024-01-19,6060.0,0.706,128.71,58.89,True,False,False
CARD001100,CUST001948,PRD04,Debit Card,2020-08-02,0.0,,248.23,21.83,True,True,False
CARD001101,CUST001952,PRD03,Credit Card,2024-11-08,4020.0,0.064,201.61,55.71,True,True,False
CARD001102,CUST001953,PRD04,Debit Card,2020-10-05,0.0,,129.91,30.93,True,True,False
CARD001103,CUST001954,PRD03,Credit Card,2017-05-20,9560.0,0.134,70.3,52.09,True,False,True
CARD001104,CUST001954,PRD04,Debit Card,2023-11-19,0.0,,451.91,70.68,True,False,False
CARD001105,CUST001956,PRD04,Debit Card,2024-10-06,0.0,,165.79,13.4,True,True,False
CARD001106,CUST001957,PRD04,Debit Card,2024-07-14,0.0,,461.74,46.58,True,False,False
CARD001107,CUST001958,PRD04,Debit Card,2024-10-26,0.0,,169.45,32.92,True,True,False
CARD001108,CUST001961,PRD03,Credit Card,2019-07-04,14020.0,0.194,267.77,43.24,True,True,False
CARD001109,CUST001967,PRD03,Credit Card,2022-01-12,2720.0,0.068,400.0,87.94,True,False,False
CARD001110,CUST001968,PRD04,Debit Card,2024-03-25,0.0,,173.44,28.23,True,True,False
CARD001111,CUST001968,PRD03,Credit Card,2017-10-22,9920.0,0.3,35.16,67.2,True,True,True
CARD001112,CUST001969,PRD03,Credit Card,2021-08-30,9820.0,0.632,422.53,58.48,True,False,False
CARD001113,CUST001970,PRD03,Credit Card,2021-05-15,2190.0,0.367,125.45,47.27,False,True,True
CARD001114,CUST001971,PRD03,Credit Card,2024-11-10,1030.0,0.343,482.63,54.32,True,False,False
CARD001115,CUST001971,PRD04,Debit Card,2023-04-13,0.0,,180.12,15.28,True,False,False
CARD001116,CUST001972,PRD04,Debit Card,2019-08-10,0.0,,85.77,33.76,False,False,False
CARD001117,CUST001973,PRD03,Credit Card,2022-12-12,8430.0,0.073,84.32,48.92,True,False,False
CARD001118,CUST001976,PRD04,Debit Card,2024-12-31,0.0,,142.82,69.11,True,True,False
CARD001119,CUST001976,PRD03,Credit Card,2024-06-02,10670.0,0.404,121.84,80.93,False,True,False
CARD001120,CUST001978,PRD03,Credit Card,2023-09-20,500.0,0.68,45.42,46.84,True,False,False
CARD001121,CUST001979,PRD03,Credit Card,2023-12-26,7140.0,0.363,140.32,69.98,True,False,False
CARD001122,CUST001981,PRD03,Credit Card,2023-11-09,2880.0,0.374,65.49,85.37,False,False,False
CARD001123,CUST001983,PRD04,Debit Card,2021-09-18,0.0,,93.2,66.21,False,True,False
CARD001124,CUST001984,PRD04,Debit Card,2022-09-13,0.0,,48.12,86.42,True,False,False
CARD001125,CUST001984,PRD03,Credit Card,2024-10-31,8270.0,0.249,124.59,26.38,False,False,False
CARD001126,CUST001985,PRD04,Debit Card,2024-01-04,0.0,,77.58,68.96,True,True,False
CARD001127,CUST001986,PRD04,Debit Card,2022-09-08,0.0,,247.33,39.34,True,False,False
CARD001128,CUST001987,PRD04,Debit Card,2024-08-01,0.0,,236.65,71.19,True,True,False
CARD001129,CUST001988,PRD04,Debit Card,2024-11-30,0.0,,160.75,41.74,True,True,False
CARD001130,CUST001989,PRD04,Debit Card,2023-12-31,0.0,,718.19,45.87,True,True,False
CARD001131,CUST001991,PRD03,Credit Card,2022-02-18,11870.0,0.225,197.39,31.31,True,False,False
CARD001132,CUST001991,PRD04,Debit Card,2022-07-18,0.0,,123.4,52.76,True,False,False
CARD001133,CUST001996,PRD04,Debit Card,2024-07-27,0.0,,186.61,55.27,True,True,False
CARD001134,CUST001998,PRD03,Credit Card,2021-08-12,7400.0,0.138,203.94,64.3,True,True,False
CARD001135,CUST001999,PRD03,Credit Card,2023-09-18,6310.0,0.339,374.42,29.47,True,True,False
CARD001136,CUST001999,PRD04,Debit Card,2023-04-20,0.0,,160.97,35.77,True,False,False
CARD001137,CUST002000,PRD03,Credit Card,2017-12-23,9330.0,0.144,157.61,9.42,True,False,False
CARD001138,CUST002002,PRD04,Debit Card,2021-10-03,0.0,,206.35,84.0,True,False,False
CARD001139,CUST002003,PRD03,Credit Card,2023-04-12,10100.0,0.266,541.32,43.09,True,False,False
CARD001140,CUST002003,PRD04,Debit Card,2020-12-11,0.0,,668.16,63.18,True,True,False
CARD001141,CUST002016,PRD04,Debit Card,2024-09-19,0.0,,717.72,19.06,True,False,False
CARD001142,CUST002017,PRD03,Credit Card,2021-11-11,13200.0,0.669,340.08,63.24,True,True,False
CARD001143,CUST002018,PRD04,Debit Card,2021-08-14,0.0,,192.69,83.68,True,True,False
CARD001144,CUST002018,PRD03,Credit Card,2023-12-10,8680.0,0.638,87.07,82.35,True,False,False
CARD001145,CUST002019,PRD04,Debit Card,2024-05-01,0.0,,277.98,31.97,True,False,False
CARD001146,CUST002022,PRD03,Credit Card,2023-05-26,9380.0,0.19,239.89,48.13,True,True,False
