customer_id,churn_probability_90d
CUST003881,0.0539
CUST003882,0.0271
CUST003883,0.9963
CUST003884,0.0621
CUST003885,0.0449
CUST003886,0.0567
CUST003887,0.0387
CUST003888,0.0744
CUST003889,0.0384
CUST003890,0.0394
CUST003891,0.0592
CUST003892,0.0608
CUST003893,0.0555
CUST003894,0.0474
CUST003895,0.0296
CUST003896,0.0293
CUST003897,0.1029
CUST003898,0.0352
CUST003899,0.0514
CUST003900,0.048
CUST003901,0.0314
CUST003902,0.0931
CUST003903,0.0445
CUST003904,0.0526
CUST003905,0.0449
CUST003906,0.0166
CUST003907,0.0602
CUST003908,0.0452
CUST003909,0.0406
CUST003910,0.0277
CUST003911,0.0345
CUST003912,0.1405
CUST003913,0.996
CUST003914,0.0526
CUST003915,0.0401
CUST003916,0.9946
CUST003917,0.04
CUST003918,0.9954
CUST003919,0.0268
CUST003920,0.0801
CUST003921,0.0873
CUST003922,0.9933
CUST003923,0.0885
CUST003924,0.0756
CUST003925,0.9963
CUST003926,0.024
CUST003927,0.0369
CUST003928,0.6911
CUST003929,0.0468
CUST003930,0.0504
CUST003931,0.0726
CUST003932,0.0509
CUST003933,0.0545
CUST003934,0.9963
CUST003935,0.0514
CUST003936,0.0231
CUST003937,0.0544
CUST003938,0.9948
CUST003939,0.0356
CUST003940,0.0475
CUST003941,0.0567
CUST003942,0.0451
CUST003943,0.0238
CUST003944,0.0264
CUST003945,0.026
CUST003946,0.0319
CUST003947,0.0358
CUST003948,0.0544
CUST003949,0.0355
CUST003950,0.1228
CUST003951,0.0321
CUST003952,0.0619
CUST003953,0.0934
CUST003954,0.993
CUST003955,0.0528
CUST003956,0.0515
CUST003957,0.0501
CUST003958,0.059
CUST003959,0.0303
CUST003960,0.0933
CUST003961,0.0256
CUST003962,0.0359
CUST003963,0.0439
CUST003964,0.0226
CUST003965,0.0328
CUST003966,0.1036
CUST003967,0.0288
CUST003968,0.0405
CUST003969,0.0305
CUST003970,0.0215
CUST003971,0.1059
CUST003972,0.0436
CUST003973,0.066
CUST003974,0.0297
CUST003975,0.029
CUST003976,0.0399
CUST003977,0.033
CUST003978,0.0465
CUST003979,0.0191
CUST003980,0.0483
CUST003981,0.0737
CUST003982,0.0438
CUST003983,0.0545
CUST003984,0.0378
CUST003985,0.0431
CUST003986,0.011
CUST003987,0.0796
CUST003988,0.073
CUST003989,0.0596
CUST003990,0.0584
CUST003991,0.0804
CUST003992,0.0466
CUST003993,0.0323
CUST003994,0.9962
CUST003995,0.9931
CUST003996,0.1532
CUST003997,0.0572
CUST003998,0.9975
CUST003999,0.0362
CUST004000,0.0383
CUST004001,0.13
CUST004002,0.0277
CUST004003,0.0334
CUST004004,0.0377
CUST004005,0.0399
CUST004006,0.0606
CUST004007,0.0486
CUST004008,0.0205
CUST004009,0.0784
CUST004010,0.0502
CUST004011,0.9976
CUST004012,0.0415
CUST004013,0.0407
CUST004014,0.9942
CUST004015,0.0414
CUST004016,0.0178
CUST004017,0.018
CUST004018,0.0357
CUST004019,0.0338
CUST004020,0.0599
CUST004021,0.1468
CUST004022,0.0757
CUST004023,0.0678
CUST004024,0.0374
CUST004025,0.0264
CUST004026,0.0242
CUST004027,0.1193
CUST004028,0.0481
CUST004029,0.1622
CUST004030,0.106
CUST004031,0.0648
CUST004032,0.032
CUST004033,0.0337
CUST004034,0.0516
CUST004035,0.0186
CUST004036,0.0698
CUST004037,0.0709
CUST004038,0.0406
CUST004039,0.1052
CUST004040,0.0365
CUST004041,0.0332
CUST004042,0.0685
CUST004043,0.0329
CUST004044,0.1315
CUST004045,0.0479
CUST004046,0.0595
CUST004047,0.0383
CUST004048,0.0368
CUST004049,0.041
CUST004050,0.0606
CUST004051,0.177
CUST004052,0.0418
CUST004053,0.0156
CUST004054,0.0455
CUST004055,0.036
CUST004056,0.0358
CUST004057,0.0191
CUST004058,0.0789
CUST004059,0.0259
CUST004060,0.0356
CUST004061,0.0317
CUST004062,0.0463
CUST004063,0.0625
CUST004064,0.0265
CUST004065,0.089
CUST004066,0.0806
CUST004067,0.9948
CUST004068,0.9966
CUST004069,0.0191
CUST004070,0.0656
CUST004071,0.0518
CUST004072,0.0541
CUST004073,0.0287
CUST004074,0.1325
CUST004075,0.0431
CUST004076,0.0397
CUST004077,0.1933
CUST004078,0.9951
CUST004079,0.0326
CUST004080,0.0317
CUST004081,0.0294
CUST004082,0.0437
CUST004083,0.1119
CUST004084,0.0455
CUST004085,0.0752
CUST004086,0.02
CUST004087,0.996
CUST004088,0.9949
CUST004089,0.0363
CUST004090,0.0755
CUST004091,0.0447
CUST004092,0.0539
CUST004093,0.0964
CUST004094,0.9945
CUST004095,0.0343
CUST004096,0.9951
CUST004097,0.0835
CUST004098,0.0336
CUST004099,0.0296
CUST004100,0.0332
CUST004101,0.996
CUST004102,0.9951
CUST004103,0.1083
CUST004104,0.0519
CUST004105,0.1142
CUST004106,0.0175
CUST004107,0.0384
CUST004108,0.0558
CUST004109,0.0349
CUST004110,0.0809
CUST004111,0.0549
CUST004112,0.9896
CUST004113,0.0357
CUST004114,0.067
CUST004115,0.0647
CUST004116,0.0671
CUST004117,0.042
CUST004118,0.0589
CUST004119,0.0315
CUST004120,0.0186
CUST004121,0.0365
CUST004122,0.0606
CUST004123,0.1203
CUST004124,0.0201
CUST004125,0.0259
CUST004126,0.0402
CUST004127,0.9954
CUST004128,0.0475
CUST004129,0.9928
CUST004130,0.0283
CUST004131,0.0292
CUST004132,0.1047
CUST004133,0.9955
CUST004134,0.0987
CUST004135,0.0484
CUST004136,0.1763
CUST004137,0.0356
CUST004138,0.0433
CUST004139,0.091
CUST004140,0.0718
CUST004141,0.0449
CUST004142,0.0434
CUST004143,0.0337
CUST004144,0.0818
CUST004145,0.031
CUST004146,0.1372
CUST004147,0.061
CUST004148,0.0199
CUST004149,0.0522
CUST004150,0.039
CUST004151,0.0369
CUST004152,0.0797
CUST004153,0.0704
CUST004154,0.0242
CUST004155,0.3334
CUST004156,0.0892
CUST004157,0.0539
CUST004158,0.0473
CUST004159,0.145
CUST004160,0.0234
CUST004161,0.0178
CUST004162,0.025
CUST004163,0.0341
CUST004164,0.0141
CUST004165,0.0523
CUST004166,0.0296
CUST004167,0.9963
CUST004168,0.065
CUST004169,0.0165
CUST004170,0.1964
CUST004171,0.0376
CUST004172,0.0328
CUST004173,0.9953
CUST004174,0.0559
CUST004175,0.0347
CUST004176,0.0552
CUST004177,0.0513
CUST004178,0.9942
CUST004179,0.0426
CUST004180,0.0326
CUST004181,0.04
CUST004182,0.12
CUST004183,0.0875
CUST004184,0.0436
CUST004185,0.0691
CUST004186,0.0486
CUST004187,0.0839
CUST004188,0.0105
CUST004189,0.0843
CUST004190,0.0155
CUST004191,0.9953
CUST004192,0.0909
CUST004193,0.0843
CUST004194,0.0417
CUST004195,0.1155
CUST004196,0.9952
CUST004197,0.1187
CUST004198,0.0645
CUST004199,0.0212
CUST004200,0.032
CUST004201,0.0522
CUST004202,0.0985
CUST004203,0.9934
CUST004204,0.0591
CUST004205,0.995
CUST004206,0.0271
CUST004207,0.0403
CUST004208,0.0446
CUST004209,0.0535
CUST004210,0.0189
CUST004211,0.0639
CUST004212,0.0398
CUST004213,0.044
CUST004214,0.0427
CUST004215,0.0409
CUST004216,0.0644
CUST004217,0.2048
CUST004218,0.0405
CUST004219,0.0884
CUST004220,0.0538
CUST004221,0.0332
CUST004222,0.9936
CUST004223,0.9964
CUST004224,0.1623
CUST004225,0.1176
CUST004226,0.0318
CUST004227,0.1027
CUST004228,0.0247
CUST004229,0.0341
CUST004230,0.0263
CUST004231,0.0293
CUST004232,0.0099
CUST004233,0.0485
CUST004234,0.0545
CUST004235,0.9966
CUST004236,0.0414
CUST004237,0.0403
CUST004238,0.0664
CUST004239,0.0271
CUST004240,0.1218
CUST004241,0.0726
CUST004242,0.0784
CUST004243,0.0748
CUST004244,0.0266
CUST004245,0.037
CUST004246,0.0117
CUST004247,0.0473
CUST004248,0.9965
CUST004249,0.0932
CUST004250,0.0822
CUST004251,0.0595
CUST004252,0.0438
CUST004253,0.9933
CUST004254,0.9948
CUST004255,0.1036
CUST004256,0.0665
CUST004257,0.038
CUST004258,0.0321
CUST004259,0.0691
CUST004260,0.0706
CUST004261,0.0888
CUST004262,0.047
CUST004263,0.0494
CUST004264,0.9957
CUST004265,0.0312
CUST004266,0.9945
CUST004267,0.033
CUST004268,0.0668
CUST004269,0.0349
CUST004270,0.0355
CUST004271,0.0388
CUST004272,0.0284
CUST004273,0.991
CUST004274,0.0568
CUST004275,0.0418
CUST004276,0.988
CUST004277,0.0404
CUST004278,0.0641
CUST004279,0.0664
CUST004280,0.0624
CUST004281,0.9938
CUST004282,0.0364
CUST004283,0.0996
CUST004284,0.0329
CUST004285,0.043
CUST004286,0.0478
CUST004287,0.0443
CUST004288,0.0392
CUST004289,0.0389
CUST004290,0.0397
CUST004291,0.0311
CUST004292,0.0438
CUST004293,0.0689
CUST004294,0.0869
CUST004295,0.1183
CUST004296,0.0632
CUST004297,0.0374
CUST004298,0.0301
CUST004299,0.0476
CUST004300,0.0436
CUST004301,0.0439
CUST004302,0.023
CUST004303,0.0323
CUST004304,0.0555
CUST004305,0.0985
CUST004306,0.0789
CUST004307,0.0351
CUST004308,0.9958
CUST004309,0.0548
CUST004310,0.0193
CUST004311,0.0415
CUST004312,0.0236
CUST004313,0.0559
CUST004314,0.05
CUST004315,0.0878
CUST004316,0.9939
CUST004317,0.1698
CUST004318,0.0263
CUST004319,0.0653
CUST004320,0.0931
CUST004321,0.0478
CUST004322,0.0352
CUST004323,0.0462
CUST004324,0.105
CUST004325,0.9971
CUST004326,0.0409
CUST004327,0.9956
CUST004328,0.0332
CUST004329,0.0413
CUST004330,0.0415
CUST004331,0.0683
CUST004332,0.0882
CUST004333,0.0614
CUST004334,0.0695
CUST004335,0.0785
CUST004336,0.0313
CUST004337,0.114
CUST004338,0.9936
CUST004339,0.0898
CUST004340,0.0294
CUST004341,0.0476
CUST004342,0.9958
CUST004343,0.0929
CUST004344,0.1826
CUST004345,0.0775
CUST004346,0.0255
CUST004347,0.0352
CUST004348,0.9964
CUST004349,0.0327
CUST004350,0.0526
CUST004351,0.0523
CUST004352,0.0394
CUST004353,0.0633
CUST004354,0.1292
CUST004355,0.9967
CUST004356,0.0413
CUST004357,0.0449
CUST004358,0.042
CUST004359,0.0645
CUST004360,0.0648
CUST004361,0.049
CUST004362,0.0357
CUST004363,0.0734
CUST004364,0.0462
CUST004365,0.0512
CUST004366,0.0399
CUST004367,0.0486
CUST004368,0.0688
CUST004369,0.9941
CUST004370,0.0418
CUST004371,0.175
CUST004372,0.0653
CUST004373,0.1134
CUST004374,0.031
CUST004375,0.9953
CUST004376,0.2216
CUST004377,0.0234
CUST004378,0.0696
CUST004379,0.029
CUST004380,0.0415
CUST004381,0.0352
CUST004382,0.0321
CUST004383,0.1484
CUST004384,0.9959
CUST004385,0.9968
CUST004386,0.0393
CUST004387,0.0562
CUST004388,0.0545
CUST004389,0.0265
CUST004390,0.0358
CUST004391,0.0392
CUST004392,0.9946
CUST004393,0.1231
CUST004394,0.0316
CUST004395,0.035
CUST004396,0.0574
CUST004397,0.9955
CUST004398,0.0771
CUST004399,0.0776
CUST004400,0.9963
CUST004401,0.1225
CUST004402,0.9982
CUST004403,0.0237
CUST004404,0.0967
CUST004405,0.0623
CUST004406,0.9924
CUST004407,0.9971
CUST004408,0.0854
CUST004409,0.0495
CUST004410,0.9966
CUST004411,0.0421
CUST004412,0.0386
CUST004413,0.0786
CUST004414,0.0398
CUST004415,0.0223
CUST004416,0.1377
CUST004417,0.0688
CUST004418,0.2652
CUST004419,0.0343
CUST004420,0.0194
CUST004421,0.0094
CUST004422,0.0436
CUST004423,0.054
CUST004424,0.1754
CUST004425,0.2305
CUST004426,0.0223
CUST004427,0.1463
CUST004428,0.076
CUST004429,0.9966
CUST004430,0.0479
CUST004431,0.0363
CUST004432,0.0829
CUST004433,0.0393
CUST004434,0.0884
CUST004435,0.0232
CUST004436,0.0457
CUST004437,0.1029
CUST004438,0.1803
CUST004439,0.0575
CUST004440,0.069
CUST004441,0.172
CUST004442,0.0475
CUST004443,0.0367
CUST004444,0.0218
CUST004445,0.0623
CUST004446,0.0507
CUST004447,0.2734
CUST004448,0.043
CUST004449,0.0355
CUST004450,0.9944
CUST004451,0.048
CUST004452,0.0391
CUST004453,0.053
CUST004454,0.0447
CUST004455,0.0456
CUST004456,0.0251
CUST004457,0.0157
CUST004458,0.0205
CUST004459,0.0831
CUST004460,0.0194
CUST004461,0.9938
CUST004462,0.0329
CUST004463,0.0586
CUST004464,0.0313
CUST004465,0.0344
CUST004466,0.075
CUST004467,0.0677
CUST004468,0.0159
CUST004469,0.0478
CUST004470,0.9963
CUST004471,0.9939
CUST004472,0.0692
CUST004473,0.0704
CUST004474,0.0506
CUST004475,0.0328
CUST004476,0.0706
CUST004477,0.0916
CUST004478,0.0404
CUST004479,0.0229
CUST004480,0.0332
CUST004481,0.0918
CUST004482,0.051
CUST004483,0.0559
CUST004484,0.0387
CUST004485,0.0219
CUST004486,0.0368
CUST004487,0.0681
CUST004488,0.0444
CUST004489,0.0265
CUST004490,0.0509
CUST004491,0.0381
CUST004492,0.061
CUST004493,0.0246
CUST004494,0.0318
CUST004495,0.0446
CUST004496,0.0586
CUST004497,0.039
CUST004498,0.1028
CUST004499,0.9916
CUST004500,0.0437
CUST004501,0.1464
CUST004502,0.9946
CUST004503,0.0387
CUST004504,0.0346
CUST004505,0.0343
CUST004506,0.0464
CUST004507,0.174
CUST004508,0.1056
CUST004509,0.0358
CUST004510,0.0296
CUST004511,0.0475
CUST004512,0.0421
CUST004513,0.0416
CUST004514,0.0541
CUST004515,0.0529
CUST004516,0.1112
CUST004517,0.0576
CUST004518,0.0759
CUST004519,0.9929
CUST004520,0.0274
CUST004521,0.0961
CUST004522,0.0337
CUST004523,0.0684
CUST004524,0.0382
CUST004525,0.0364
CUST004526,0.9953
CUST004527,0.0299
CUST004528,0.0544
CUST004529,0.0272
CUST004530,0.0875
CUST004531,0.0731
CUST004532,0.0321
CUST004533,0.0398
CUST004534,0.0583
CUST004535,0.0247
CUST004536,0.0385
CUST004537,0.0365
CUST004538,0.0414
CUST004539,0.0316
CUST004540,0.0258
CUST004541,0.0621
CUST004542,0.0538
CUST004543,0.0392
CUST004544,0.054
CUST004545,0.0295
CUST004546,0.9957
CUST004547,0.0339
CUST004548,0.0304
CUST004549,0.0326
CUST004550,0.1097
CUST004551,0.0759
CUST004552,0.1318
CUST004553,0.033
CUST004554,0.014
CUST004555,0.0922
CUST004556,0.0451
CUST004557,0.0186
CUST004558,0.04
CUST004559,0.0532
CUST004560,0.0444
CUST004561,0.0333
CUST004562,0.0839
CUST004563,0.0479
CUST004564,0.9943
CUST004565,0.0411
CUST004566,0.0567
CUST004567,0.0763
CUST004568,0.0224
CUST004569,0.0411
CUST004570,0.9938
CUST004571,0.1297
CUST004572,0.0622
CUST004573,0.0604
CUST004574,0.0477
CUST004575,0.0255
CUST004576,0.047
CUST004577,0.0507
CUST004578,0.0351
CUST004579,0.0412
CUST004580,0.0243
CUST004581,0.0252
CUST004582,0.0408
CUST004583,0.0509
CUST004584,0.0921
CUST004585,0.0244
CUST004586,0.0266
CUST004587,0.0257
CUST004588,0.0759
CUST004589,0.0424
CUST004590,0.9912
CUST004591,0.0573
CUST004592,0.9963
CUST004593,0.0558
CUST004594,0.0562
CUST004595,0.0571
CUST004596,0.2945
CUST004597,0.0883
CUST004598,0.0708
CUST004599,0.0225
CUST004600,0.1245
CUST004601,0.0742
CUST004602,0.0353
CUST004603,0.9961
CUST004604,0.036
CUST004605,0.0884
CUST004606,0.0983
CUST004607,0.0319
CUST004608,0.0335
CUST004609,0.0366
CUST004610,0.0445
CUST004611,0.0465
CUST004612,0.0637
CUST004613,0.0464
CUST004614,0.0588
CUST004615,0.0795
CUST004616,0.0618
CUST004617,0.0557
CUST004618,0.0344
CUST004619,0.0253
CUST004620,0.0581
CUST004621,0.0936
CUST004622,0.052
CUST004623,0.0293
CUST004624,0.0819
CUST004625,0.017
CUST004626,0.0435
CUST004627,0.027
CUST004628,0.0588
CUST004629,0.0594
CUST004630,0.0552
CUST004631,0.0777
CUST004632,0.0299
CUST004633,0.0629
CUST004634,0.0645
CUST004635,0.031
CUST004636,0.9944
CUST004637,0.0371
CUST004638,0.0578
CUST004639,0.0234
CUST004640,0.1315
CUST004641,0.0261
CUST004642,0.0404
CUST004643,0.0598
CUST004644,0.9939
CUST004645,0.0458
CUST004646,0.0402
CUST004647,0.1919
CUST004648,0.1833
CUST004649,0.051
CUST004650,0.0641
CUST004651,0.0358
CUST004652,0.0349
CUST004653,0.0476
CUST004654,0.0759
CUST004655,0.1365
CUST004656,0.996
CUST004657,0.0382
CUST004658,0.0619
CUST004659,0.0414
CUST004660,0.0252
CUST004661,0.9947
CUST004662,0.0493
CUST004663,0.9971
CUST004664,0.9942
CUST004665,0.0489
CUST004666,0.9966
CUST004667,0.0554
CUST004668,0.9924
CUST004669,0.0288
CUST004670,0.0576
CUST004671,0.1178
CUST004672,0.0541
CUST004673,0.0327
CUST004674,0.0296
CUST004675,0.0517
CUST004676,0.0667
CUST004677,0.0263
CUST004678,0.0307
CUST004679,0.0457
CUST004680,0.9919
CUST004681,0.0576
CUST004682,0.022
CUST004683,0.0173
CUST004684,0.9964
CUST004685,0.9957
CUST004686,0.1483
CUST004687,0.0399
CUST004688,0.0448
CUST004689,0.9946
CUST004690,0.0653
CUST004691,0.0195
CUST004692,0.0836
CUST004693,0.0233
CUST004694,0.0398
CUST004695,0.0391
CUST004696,0.0113
CUST004697,0.0435
CUST004698,0.0366
CUST004699,0.0504
CUST004700,0.0704
CUST004701,0.0444
CUST004702,0.0646
CUST004703,0.0337
CUST004704,0.1325
CUST004705,0.0719
CUST004706,0.9937
CUST004707,0.0293
CUST004708,0.1863
CUST004709,0.9955
CUST004710,0.1181
CUST004711,0.0925
CUST004712,0.9932
CUST004713,0.0504
CUST004714,0.0492
CUST004715,0.9971
CUST004716,0.0238
CUST004717,0.0487
CUST004718,0.0396
CUST004719,0.0446
CUST004720,0.0489
CUST004721,0.0289
CUST004722,0.06
CUST004723,0.9957
CUST004724,0.0208
CUST004725,0.0819
CUST004726,0.0394
CUST004727,0.0542
CUST004728,0.0352
CUST004729,0.9954
CUST004730,0.0356
CUST004731,0.0258
CUST004732,0.9979
CUST004733,0.045
CUST004734,0.0444
CUST004735,0.0399
CUST004736,0.0266
CUST004737,0.0418
CUST004738,0.0503
CUST004739,0.0488
CUST004740,0.1142
CUST004741,0.0258
CUST004742,0.0375
CUST004743,0.0271
CUST004744,0.3005
CUST004745,0.1125
CUST004746,0.0253
CUST004747,0.0627
CUST004748,0.0539
CUST004749,0.0678
CUST004750,0.0846
CUST004751,0.0894
CUST004752,0.0327
CUST004753,0.0488
CUST004754,0.0358
CUST004755,0.0582
CUST004756,0.0778
CUST004757,0.033
CUST004758,0.0288
CUST004759,0.0417
CUST004760,0.9936
CUST004761,0.0792
CUST004762,0.0281
CUST004763,0.0436
CUST004764,0.1024
CUST004765,0.08
CUST004766,0.0638
CUST004767,0.133
CUST004768,0.0691
CUST004769,0.053
CUST004770,0.0462
CUST004771,0.9963
CUST004772,0.2436
CUST004773,0.0392
CUST004774,0.0388
CUST004775,0.0806
CUST004776,0.1426
CUST004777,0.0684
CUST004778,0.0459
CUST004779,0.9976
CUST004780,0.0425
CUST004781,0.0287
CUST004782,0.0352
CUST004783,0.0961
CUST004784,0.0624
CUST004785,0.0251
CUST004786,0.0523
CUST004787,0.0655
CUST004788,0.0472
CUST004789,0.0735
CUST004790,0.0603
CUST004791,0.029
CUST004792,0.0655
CUST004793,0.0326
CUST004794,0.0455
CUST004795,0.0267
CUST004796,0.0255
CUST004797,0.0612
CUST004798,0.036
CUST004799,0.0376
CUST004800,0.0364
CUST004801,0.0556
CUST004802,0.1867
CUST004803,0.0493
CUST004804,0.0408
CUST004805,0.0424
CUST004806,0.0364
CUST004807,0.0869
CUST004808,0.0757
CUST004809,0.0336
CUST004810,0.0357
CUST004811,0.1302
CUST004812,0.0746
CUST004813,0.0515
CUST004814,0.0583
CUST004815,0.0443
CUST004816,0.0237
CUST004817,0.0587
CUST004818,0.9947
CUST004819,0.0191
CUST004820,0.0364
CUST004821,0.0828
CUST004822,0.0374
CUST004823,0.1253
CUST004824,0.0735
CUST004825,0.9949
CUST004826,0.033
CUST004827,0.9951
CUST004828,0.0529
CUST004829,0.056
CUST004830,0.088
CUST004831,0.0386
CUST004832,0.065
CUST004833,0.0171
CUST004834,0.0777
CUST004835,0.9925
CUST004836,0.0466
CUST004837,0.9953
CUST004838,0.0875
CUST004839,0.0379
CUST004840,0.0554
CUST004841,0.0762
CUST004842,0.05
CUST004843,0.2829
CUST004844,0.0485
CUST004845,0.0292
CUST004846,0.0425
CUST004847,0.1032
CUST004848,0.1189
CUST004849,0.0462
CUST004850,0.0384
CUST004851,0.0889
CUST004852,0.0625
CUST004853,0.0364
CUST004854,0.9947
CUST004855,0.9934
CUST004856,0.0384
CUST004857,0.0559
CUST004858,0.0413
CUST004859,0.0189
CUST004860,0.0416
CUST004861,0.0438
CUST004862,0.0348
CUST004863,0.0781
CUST004864,0.0368
CUST004865,0.0551
CUST004866,0.0421
CUST004867,0.035
CUST004868,0.0345
CUST004869,0.0382
CUST004870,0.0713
CUST004871,0.0334
CUST004872,0.9962
CUST004873,0.0247
CUST004874,0.0399
CUST004875,0.0498
CUST004876,0.9974
CUST004877,0.0381
CUST004878,0.13
CUST004879,0.0878
CUST004880,0.06
CUST004881,0.038
CUST004882,0.0509
CUST004883,0.0305
CUST004884,0.0576
CUST004885,0.1016
CUST004886,0.0829
CUST004887,0.0753
CUST004888,0.035
CUST004889,0.9951
CUST004890,0.9956
CUST004891,0.9935
CUST004892,0.0132
CUST004893,0.0308
CUST004894,0.0242
CUST004895,0.0462
CUST004896,0.0318
CUST004897,0.0516
CUST004898,0.9963
CUST004899,0.0362
CUST004900,0.0857
CUST004901,0.0474
CUST004902,0.035
CUST004903,0.0557
CUST004904,0.1126
CUST004905,0.0345
CUST004906,0.0457
CUST004907,0.0538
CUST004908,0.0377
CUST004909,0.9939
CUST004910,0.0544
CUST004911,0.0279
CUST004912,0.0311
CUST004913,0.0372
CUST004914,0.0335
CUST004915,0.0891
CUST004916,0.178
CUST004917,0.1178
CUST004918,0.037
CUST004919,0.2173
CUST004920,0.0888
CUST004921,0.0382
CUST004922,0.0341
CUST004923,0.0277
CUST004924,0.0349
CUST004925,0.0786
CUST004926,0.0284
CUST004927,0.997
CUST004928,0.023
CUST004929,0.0442
CUST004930,0.0377
CUST004931,0.0246
CUST004932,0.0605
CUST004933,0.1184
CUST004934,0.0659
CUST004935,0.0466
CUST004936,0.0415
CUST004937,0.048
CUST004938,0.0258
CUST004939,0.0378
CUST004940,0.0307
CUST004941,0.0785
CUST004942,0.0622
CUST004943,0.0428
CUST004944,0.0288
CUST004945,0.0377
CUST004946,0.046
CUST004947,0.0215
CUST004948,0.0633
CUST004949,0.1466
CUST004950,0.995
CUST004951,0.0306
CUST004952,0.9952
CUST004953,0.0285
CUST004954,0.0377
CUST004955,0.0665
CUST004956,0.0509
CUST004957,0.0545
CUST004958,0.0857
CUST004959,0.0903
CUST004960,0.0276
CUST004961,0.0361
CUST004962,0.9958
CUST004963,0.0401
CUST004964,0.035
CUST004965,0.2093
CUST004966,0.9942
CUST004967,0.0414
CUST004968,0.0273
CUST004969,0.0315
CUST004970,0.0782
CUST004971,0.0332
CUST004972,0.0284
CUST004973,0.1135
CUST004974,0.0434
CUST004975,0.9932
CUST004976,0.9937
CUST004977,0.066
CUST004978,0.0622
CUST004979,0.0575
CUST004980,0.0608
CUST004981,0.0594
CUST004982,0.1059
CUST004983,0.0591
CUST004984,0.0462
CUST004985,0.0462
CUST004986,0.0298
CUST004987,0.0546
CUST004988,0.0263
CUST004989,0.051
CUST004990,0.0159
CUST004991,0.0612
CUST004992,0.1069
CUST004993,0.9957
CUST004994,0.023
CUST004995,0.042
CUST004996,0.0927
CUST004997,0.0355
CUST004998,0.0785
CUST004999,0.0536
CUST005000,0.0527
CUST005001,0.042
CUST005002,0.0463
CUST005003,0.9938
CUST005004,0.0686
CUST005005,0.0461
CUST005006,0.0418
CUST005007,0.0648
CUST005008,0.1217
CUST005009,0.035
CUST005010,0.0925
CUST005011,0.0592
CUST005012,0.0978
CUST005013,0.1196
CUST005014,0.0363
CUST005015,0.076
CUST005016,0.0706
CUST005017,0.0188
CUST005018,0.0457
CUST005019,0.1876
CUST005020,0.9963
CUST005021,0.0466
CUST005022,0.0909
CUST005023,0.042
CUST005024,0.0442
CUST005025,0.0319
CUST005026,0.0205
CUST005027,0.0589
CUST005028,0.077
CUST005029,0.0448
CUST005030,0.02
CUST005031,0.9978
CUST005032,0.042
CUST005033,0.9945
CUST005034,0.0352
CUST005035,0.0513
CUST005036,0.052
CUST005037,0.1983
CUST005038,0.0494
CUST005039,0.0341
CUST005040,0.0391
CUST005041,0.0885
CUST005042,0.1163
CUST005043,0.9963
CUST005044,0.0234
CUST005045,0.1576
CUST005046,0.076
CUST005047,0.052
CUST005048,0.0575
CUST005049,0.0376
CUST005050,0.1256
CUST005051,0.0593
CUST005052,0.1252
CUST005053,0.9955
CUST005054,0.0569
CUST005055,0.0469
CUST005056,0.0953
CUST005057,0.0826
CUST005058,0.0362
CUST005059,0.127
CUST005060,0.0402
CUST005061,0.066
CUST005062,0.0557
CUST005063,0.0413
CUST005064,0.0382
CUST005065,0.0294
CUST005066,0.0753
CUST005067,0.0292
CUST005068,0.0957
CUST005069,0.0453
CUST005070,0.0273
CUST005071,0.0458
CUST005072,0.0849
CUST005073,0.0473
CUST005074,0.0546
CUST005075,0.0412
CUST005076,0.0357
CUST005077,0.9967
CUST005078,0.0347
CUST005079,0.0594
CUST005080,0.0474
CUST005081,0.9928
CUST005082,0.093
CUST005083,0.0175
CUST005084,0.0514
CUST005085,0.0259
CUST005086,0.0317
CUST005087,0.0443
CUST005088,0.0369
CUST005089,0.0502
CUST005090,0.1139
CUST005091,0.1284
CUST005092,0.1851
CUST005093,0.0808
CUST005094,0.042
CUST005095,0.0518
CUST005096,0.0686
CUST005097,0.0448
CUST005098,0.0292
CUST005099,0.0304
CUST005100,0.0412
CUST005101,0.1477
CUST005102,0.0455
CUST005103,0.0429
CUST005104,0.0499
CUST005105,0.0481
CUST005106,0.0647
CUST005107,0.0389
CUST005108,0.03
CUST005109,0.0264
CUST005110,0.0486
CUST005111,0.996
CUST005112,0.0828
CUST005113,0.0145
